,Price,Rooms,Area,Floor,Max_house_floor,balcony\loggia,Bathroom,Year built,Link
206,4400000,3,62.4,5,5,балкон,раздельный,,https://www.avito.ru/perm/kvartiry/3-k._kvartira_624m_55et._2374053119
207,3150000,3,56.5,1,5,,совмещенный,1966,https://www.avito.ru/perm/kvartiry/3-k._kvartira_565m_15et._2412514359
208,1180000,1,14,1,5,,,,https://www.avito.ru/perm/kvartiry/1-k._kvartira_14m_15et._2309107711
209,1800000,2,35.5,8,9,,раздельный,1986,https://www.avito.ru/perm/kvartiry/2-k._kvartira_355m_89et._2377467968
210,4749000,2,43.4,8,25,лоджия,совмещенный,2021,https://www.avito.ru/perm/kvartiry/2-k._kvartira_434m_825et._2281994710
211,2950000,2,44,1,5,,раздельный,1970,https://www.avito.ru/perm/kvartiry/2-k._kvartira_44m_15et._2373046731
212,2990000,1,40.2,1,16,лоджия,совмещенный,2015,https://www.avito.ru/perm/kvartiry/1-k._kvartira_402m_116et._2391374722
213,3500000,1,37.2,4,4,,совмещенный,2015,https://www.avito.ru/perm/kvartiry/1-k._kvartira_372m_44et._2067408733
214,4450000,2,52.7,8,10,лоджия,раздельный,2011,https://www.avito.ru/perm/kvartiry/2-k._kvartira_527m_810et._2334021900
215,3410000,2,45,2,5,балкон,совмещенный,1976,https://www.avito.ru/perm/kvartiry/2-k._kvartira_45m_25et._2371904378
216,1750000,1,17.5,2,5,,совмещенный,1970,https://www.avito.ru/perm/kvartiry/kvartira-studiya_175m_45et._2391320721
217,3300000,3,59.1,6,9,балкон,раздельный,1973,https://www.avito.ru/perm/kvartiry/3-k._kvartira_591m_69et._2333288663
218,8000000,3,86.8,6,10,лоджия,раздельный,2010,https://www.avito.ru/perm/kvartiry/3-k._kvartira_868m_610et._1957704611
219,3450000,3,55.9,3,14,лоджия,,,https://www.avito.ru/perm/kvartiry/3-k._kvartira_559m_314et._2325130921
220,1670000,1,23,3,5,,,,https://www.avito.ru/perm/kvartiry/1-k._kvartira_23m_35et._2343017239
221,4500000,3,48,3,5,балкон,раздельный,,https://www.avito.ru/perm/kvartiry/3-k._kvartira_48m_35et._1175740168
222,3050000,1,30.4,5,5,балкон,совмещенный,1970,https://www.avito.ru/perm/kvartiry/1-k._kvartira_304m_55et._2312041393
223,6080000,2,52,14,25,,,,https://www.avito.ru/perm/kvartiry/2-k._kvartira_52m_1425et._2392228444
224,2700000,2,39.7,3,10,лоджия,раздельный,,https://www.avito.ru/perm/kvartiry/2-k._kvartira_397m_310et._2401680323
225,4990000,4,83,8,9,балкон,раздельный,1989,https://www.avito.ru/perm/kvartiry/4-k._kvartira_83m_89et._2383353276
226,3600000,3,61.3,5,6,балкон,раздельный,,https://www.avito.ru/perm/kvartiry/3-k._kvartira_613m_56et._2382411666
227,3350000,2,49.6,5,12,лоджия,раздельный,1980,https://www.avito.ru/perm/kvartiry/2-k._kvartira_496m_512et._2382086793
228,2800000,2,37.4,9,9,,совмещенный,1986,https://www.avito.ru/perm/kvartiry/2-k._kvartira_374m_99et._2364626414
229,3100000,2,58.5,4,9,,,,https://www.avito.ru/perm/kvartiry/2-k._kvartira_585m_49et._2392741478
230,1499999,1,18,4,9,,совмещенный,1963,https://www.avito.ru/perm/kvartiry/kvartira-studiya_18m_25et._2421065139
231,3550000,2,43,5,5,,совмещенный,1961,https://www.avito.ru/perm/kvartiry/2-k._kvartira_43m_55et._2319381562
232,6700000,2,51,13,21,лоджия,совмещенный,,https://www.avito.ru/perm/kvartiry/2-k._kvartira_51m_1321et._2359573817
233,4400000,3,63,1,9,лоджия,совмещенный,,https://www.avito.ru/perm/kvartiry/3-k._kvartira_63m_19et._2417211819
234,6000000,1,38.1,4,31,лоджия,совмещенный,2020,https://www.avito.ru/perm/kvartiry/1-k._kvartira_381m_431et._2316239315
235,6990000,4,116.6,3,12,лоджия,раздельный,2003,https://www.avito.ru/perm/kvartiry/4-k._kvartira_1166m_312et._2317588587
236,4850000,3,56.3,7,9,лоджия,совмещенный,,https://www.avito.ru/perm/kvartiry/3-k._kvartira_563m_79et._2374429317
237,4700000,2,58.4,6,12,балкон,раздельный,1999,https://www.avito.ru/perm/kvartiry/2-k._kvartira_584m_612et._2378708914
238,1580000,1,18,6,12,,совмещенный,,https://www.avito.ru/perm/kvartiry/kvartira-studiya_18m_15et._2381802471
239,5250000,3,75.3,1,5,,раздельный,1958,https://www.avito.ru/perm/kvartiry/3-k._kvartira_753m_15et._2362731440
240,7500000,3,72,9,21,балкон,раздельный,2017,https://www.avito.ru/perm/kvartiry/3-k._kvartira_72m_921et._2311105807
241,2690000,1,32,3,5,балкон,совмещенный,1959,https://www.avito.ru/perm/kvartiry/1-k._kvartira_32m_35et._2396215974
242,12900000,3,111,6,9,,,,https://www.avito.ru/perm/kvartiry/3-k._kvartira_111m_69et._2317048711
243,5700000,2,52,13,25,лоджия,совмещенный,2022,https://www.avito.ru/perm/kvartiry/2-k._kvartira_52m_1325et._2345468215
244,4500000,2,56,8,10,,,,https://www.avito.ru/perm/kvartiry/2-k._kvartira_56m_810et._2234424892
245,3730000,1,41.5,16,16,,,,https://www.avito.ru/perm/kvartiry/1-k._kvartira_415m_1616et._2342726026
246,3200000,3,62.2,2,5,балкон,,,https://www.avito.ru/perm/kvartiry/3-k._kvartira_622m_25et._2299294622
247,2850000,1,41.3,7,16,лоджия,совмещенный,2015,https://www.avito.ru/perm/kvartiry/1-k._kvartira_413m_716et._2365093072
248,3350000,1,32,4,5,,,,https://www.avito.ru/perm/kvartiry/1-k._kvartira_32m_45et._2370734369
249,3250000,3,55.7,1,5,,совмещенный,,https://www.avito.ru/perm/kvartiry/3-k._kvartira_557m_15et._2339759776
250,5850000,2,56,6,16,,,,https://www.avito.ru/perm/kvartiry/2-k._kvartira_56m_616et._2354916584
251,4050000,3,60.1,1,9,лоджия,раздельный,1975,https://www.avito.ru/perm/kvartiry/3-k._kvartira_601m_19et._2354723897
252,3400000,2,52.3,9,9,,,,https://www.avito.ru/perm/kvartiry/2-k._kvartira_523m_99et._2308584312
253,3587000,2,41.9,5,5,балкон,совмещенный,1961,https://www.avito.ru/perm/kvartiry/2-k._kvartira_419m_55et._2171447960
254,4100000,1,35,3,5,балкон,совмещенный,,https://www.avito.ru/perm/kvartiry/1-k._kvartira_35m_35et._2317623389
255,3400000,2,52.8,2,5,лоджия,раздельный,,https://www.avito.ru/perm/kvartiry/2-k._kvartira_528m_25et._2401708696
256,3650000,1,27,2,5,лоджия,совмещенный,2020,https://www.avito.ru/perm/kvartiry/kvartira-studiya_27m_925et._2287881408
257,3050000,1,30.4,5,5,балкон,совмещенный,1970,https://www.avito.ru/perm/kvartiry/1-k._kvartira_304m_55et._2312041393
258,3390000,1,40.1,5,12,балкон,раздельный,2018,https://www.avito.ru/perm/kvartiry/1-k._kvartira_401m_512et._2412386618
259,4050000,3,60.1,1,9,лоджия,раздельный,1975,https://www.avito.ru/perm/kvartiry/3-k._kvartira_601m_19et._2354723897
260,3150000,2,40,4,5,балкон,совмещенный,1960,https://www.avito.ru/perm/kvartiry/2-k._kvartira_40m_45et._2277430925
261,3900000,3,59,3,5,лоджия,совмещенный,1964,https://www.avito.ru/perm/kvartiry/3-k._kvartira_59m_35et._2325450515
262,3200000,1,30.4,3,5,балкон,совмещенный,2021,https://www.avito.ru/perm/kvartiry/kvartira-studiya_304m_420et._2384230433
263,4300000,3,60,6,9,лоджия,раздельный,,https://www.avito.ru/perm/kvartiry/3-k._kvartira_60m_69et._2364646063
264,2650000,1,32,4,5,балкон,совмещенный,1966,https://www.avito.ru/perm/kvartiry/1-k._kvartira_32m_45et._2393058614
265,4400000,3,63,1,9,,,,https://www.avito.ru/perm/kvartiry/3-k._kvartira_63m_19et._2417211819
266,4790000,3,57,4,9,балкон,совмещенный,,https://www.avito.ru/perm/kvartiry/3-k._kvartira_57m_49et._2140011719
267,4180000,2,52.2,6,10,,,,https://www.avito.ru/perm/kvartiry/2-k._kvartira_522m_610et._2412459723
268,2800000,1,32,1,5,балкон,совмещенный,1966,https://www.avito.ru/perm/kvartiry/1-k._kvartira_32m_15et._2373013788
269,от2890000,1,1-к.,1,5,,раздельный,,https://www.avito.ru/perm/kvartiry/auktsion_1-k._kvartira_316m_15et._2270730810
270,4750000,1,50.8,11,24,,,,https://www.avito.ru/perm/kvartiry/1-k._kvartira_508m_1124et._2389010893
271,3900000,3,57.3,3,9,балкон,раздельный,,https://www.avito.ru/perm/kvartiry/3-k._kvartira_573m_39et._2378521905
272,3500000,2,43.6,3,5,,,,https://www.avito.ru/perm/kvartiry/2-k._kvartira_436m_35et._2372201518
273,1580000,1,18,3,5,,совмещенный,,https://www.avito.ru/perm/kvartiry/kvartira-studiya_18m_15et._2381802471
274,3500000,2,43.9,3,5,балкон,,,https://www.avito.ru/perm/kvartiry/2-k._kvartira_439m_35et._2420983219
275,5790000,3,71,4,16,лоджия,раздельный,1995,https://www.avito.ru/perm/kvartiry/3-k._kvartira_71m_416et._2383413115
276,5900000,3,66.7,3,10,лоджия,раздельный,1987,https://www.avito.ru/perm/kvartiry/3-k._kvartira_667m_310et._2417156747
277,2499000,2,44,2,5,балкон,совмещенный,1966,https://www.avito.ru/perm/kvartiry/2-k._kvartira_44m_25et._2377415187
278,1980000,1,30.4,2,5,балкон,совмещенный,1967,https://www.avito.ru/perm/kvartiry/1-k._kvartira_304m_25et._2394539689
279,3390000,3,61,3,5,балкон,раздельный,,https://www.avito.ru/perm/kvartiry/3-k._kvartira_61m_35et._2366984976
280,2850000,1,41.3,7,16,,,,https://www.avito.ru/perm/kvartiry/1-k._kvartira_413m_716et._2365093072
281,от2399000,1,2-к.,7,16,,совмещенный,1959,https://www.avito.ru/perm/kvartiry/auktsion_2-k._kvartira_424m_22et._2393111638
282,3100000,2,47.4,2,5,лоджия,раздельный,1969,https://www.avito.ru/perm/kvartiry/2-k._kvartira_474m_25et._2394616340
283,3700000,2,42,16,16,лоджия,совмещенный,,https://www.avito.ru/perm/kvartiry/2-k._kvartira_42m_1616et._2399525443
284,3550000,2,41,5,5,,раздельный,1972,https://www.avito.ru/perm/kvartiry/2-k._kvartira_41m_55et._2319348169
285,2690000,1,34.4,4,9,балкон,раздельный,1986,https://www.avito.ru/perm/kvartiry/1-k._kvartira_344m_49et._2370693276
286,2200000,2,46,1,5,,раздельный,1990,https://www.avito.ru/perm/kvartiry/2-k._kvartira_46m_15et._2394724083
287,5199999,2,51.8,5,10,лоджия,раздельный,,https://www.avito.ru/perm/kvartiry/2-k._kvartira_518m_510et._2393836484
288,3100000,2,58.5,4,9,лоджия,раздельный,2008,https://www.avito.ru/perm/kvartiry/2-k._kvartira_585m_49et._2392741478
289,2930000,3,43,3,5,,,,https://www.avito.ru/perm/kvartiry/3-k._kvartira_43m_35et._2270175236
290,12800000,3,151.6,11,16,лоджия,раздельный,2007,https://www.avito.ru/perm/kvartiry/3-k._kvartira_1516m_1116et._2370300496
291,1699999,2,34,2,2,,совмещенный,,https://www.avito.ru/perm/kvartiry/2-k._kvartira_34m_22et._2352259298
292,2750000,2,47,5,5,балкон,раздельный,,https://www.avito.ru/perm/kvartiry/2-k._kvartira_47m_55et._2335664627
293,2000000,1,21.9,1,9,,совмещенный,1983,https://www.avito.ru/perm/kvartiry/1-k._kvartira_219m_19et._2347128425
294,6349990,2,56.1,24,25,лоджия,совмещенный,,https://www.avito.ru/perm/kvartiry/2-k._kvartira_561m_2425et._2361167560
295,13200000,3,96.5,20,25,лоджия,совмещенный,2017,https://www.avito.ru/perm/kvartiry/3-k._kvartira_965m_2025et._2393325893
296,4130000,3,67.5,9,9,лоджия,раздельный,1992,https://www.avito.ru/perm/kvartiry/3-k._kvartira_675m_99et._2363232076
297,6900000,4,82.8,16,16,балкон,,,https://www.avito.ru/perm/kvartiry/4-k._kvartira_828m_1616et._2357081033
298,4250000,1,41.4,5,16,балкон,совмещенный,,https://www.avito.ru/perm/kvartiry/1-k._kvartira_414m_516et._2402308167
299,2625000,1,30.7,1,5,,совмещенный,1961,https://www.avito.ru/perm/kvartiry/1-k._kvartira_307m_15et._2373627789
300,3590000,2,55,6,10,лоджия,совмещенный,,https://www.avito.ru/perm/kvartiry/2-k._kvartira_55m_610et._2378619288
301,3500000,2,43.7,2,9,,,,https://www.avito.ru/perm/kvartiry/2-k._kvartira_437m_29et._2341920778
302,6990000,3,72,7,10,лоджия,раздельный,2000,https://www.avito.ru/perm/kvartiry/3-k._kvartira_72m_710et._2179619907
303,6990000,3,72,7,10,лоджия,раздельный,2000,https://www.avito.ru/perm/kvartiry/3-k._kvartira_72m_710et._2179619907
304,2550000,1,31.5,2,5,балкон,совмещенный,1972,https://www.avito.ru/perm/kvartiry/1-k._kvartira_315m_25et._2410279249
305,2290000,2,38.9,1,9,,,,https://www.avito.ru/perm/kvartiry/2-k._kvartira_389m_19et._2356745449
306,3450000,1,32.4,4,5,балкон,совмещенный,,https://www.avito.ru/perm/kvartiry/1-k._kvartira_324m_45et._2395949951
307,3500000,1,37,1,9,лоджия,совмещенный,2013,https://www.avito.ru/perm/kvartiry/1-k._kvartira_37m_19et._2310630742
308,4000000,2,47.1,1,5,лоджия,раздельный,1984,https://www.avito.ru/perm/kvartiry/2-k._kvartira_471m_15et._2376587165
309,3290000,1,41,1,9,лоджия,раздельный,2018,https://www.avito.ru/perm/kvartiry/1-k._kvartira_41m_19et._2336677059
310,600000,1,15,7,9,,раздельный,,https://www.avito.ru/perm/kvartiry/1-k._kvartira_15m_79et._2399481428
311,2100000,2,33.3,2,5,лоджия,совмещенный,1970,https://www.avito.ru/perm/kvartiry/2-k._kvartira_333m_25et._2276146044
312,3299000,2,47,1,5,,раздельный,,https://www.avito.ru/perm/kvartiry/2-k._kvartira_47m_15et._2293867720
313,4450000,1,47,16,25,лоджия,совмещенный,,https://www.avito.ru/perm/kvartiry/1-k._kvartira_47m_1625et._2364836499
314,5800000,4,105.2,3,10,лоджия,раздельный,2005,https://www.avito.ru/perm/kvartiry/4-k._kvartira_1052m_310et._2347240078
315,4800000,3,41.5,8,16,балкон,совмещенный,2015,https://www.avito.ru/perm/kvartiry/3-k._kvartira_415m_816et._2304611968
316,5500000,2,56,5,11,лоджия,раздельный,2008,https://www.avito.ru/perm/kvartiry/2-k._kvartira_56m_511et._2329605322
317,5150000,3,67.1,3,10,балкон,раздельный,1988,https://www.avito.ru/perm/kvartiry/3-k._kvartira_671m_310et._2344350229
318,3450000,2,44,5,5,балкон,совмещенный,,https://www.avito.ru/perm/kvartiry/2-k._kvartira_44m_55et._2052305041
319,1550000,1,16.5,3,5,,совмещенный,1974,https://www.avito.ru/perm/kvartiry/1-k._kvartira_165m_35et._2369082101
320,4400000,2,43.7,1,5,балкон,совмещенный,1979,https://www.avito.ru/perm/kvartiry/2-k._kvartira_437m_15et._2253163946
321,2800000,3,56.7,5,5,балкон,совмещенный,1967,https://www.avito.ru/perm/kvartiry/3-k._kvartira_567m_55et._2224775527
322,3799990,1,38.2,7,10,лоджия,раздельный,,https://www.avito.ru/perm/kvartiry/1-k._kvartira_382m_710et._2393458374
323,4760222,1,41.4,14,17,,раздельный,,https://www.avito.ru/perm/kvartiry/1-k._kvartira_414m_1417et._2421711741
324,4900000,2,53.1,10,10,лоджия,раздельный,2006,https://www.avito.ru/perm/kvartiry/2-k._kvartira_531m_1010et._2383010719
325,9200000,3,110,13,16,лоджия,раздельный,1995,https://www.avito.ru/perm/kvartiry/3-k._kvartira_110m_1316et._2201001062
326,5200000,3,60.5,8,9,лоджия,раздельный,1977,https://www.avito.ru/perm/kvartiry/3-k._kvartira_605m_89et._2347843017
327,5000000,3,68.3,5,10,балкон,раздельный,2016,https://www.avito.ru/perm/kvartiry/3-k._kvartira_683m_510et._2373350355
328,5181000,2,50.5,7,9,балкон,раздельный,1986,https://www.avito.ru/perm/kvartiry/2-k._kvartira_505m_79et._2417104355
329,4999999,1,48.1,17,20,лоджия,совмещенный,2018,https://www.avito.ru/perm/kvartiry/1-k._kvartira_481m_1720et._2262646185
330,3950000,3,72.6,7,16,балкон,,,https://www.avito.ru/perm/kvartiry/3-k._kvartira_726m_716et._2357515567
331,3500000,2,41.2,2,5,,,,https://www.avito.ru/perm/kvartiry/2-k._kvartira_412m_25et._2356888030
332,2299000,1,22,2,5,лоджия,совмещенный,2022,https://www.avito.ru/perm/kvartiry/kvartira-studiya_22m_1020et._2385107463
333,2650000,1,29.8,2,5,балкон,совмещенный,2017,https://www.avito.ru/perm/kvartiry/kvartira-studiya_298m_1017et._2390825628
334,3695000,1,40,3,20,лоджия,совмещенный,2017,https://www.avito.ru/perm/kvartiry/1-k._kvartira_40m_320et._2385346375
335,3450000,2,56,9,10,лоджия,раздельный,2014,https://www.avito.ru/perm/kvartiry/2-k._kvartira_56m_910et._2395527491
336,3100000,2,43.8,3,5,балкон,раздельный,,https://www.avito.ru/perm/kvartiry/2-k._kvartira_438m_35et._2383403526
337,2299999,2,45,2,2,,совмещенный,,https://www.avito.ru/perm/kvartiry/2-k._kvartira_45m_22et._2373621250
338,1950000,2,25.2,1,5,,,,https://www.avito.ru/perm/kvartiry/2-k._kvartira_252m_15et._2357859747
339,3750000,1,28,1,5,,раздельный,2020,https://www.avito.ru/perm/kvartiry/apartamenty-studiya_28m_615et._2378513467
340,3090000,1,34.3,8,10,балкон,раздельный,1992,https://www.avito.ru/perm/kvartiry/1-k._kvartira_343m_810et._2375626550
341,2500000,1,30.1,3,9,,,,https://www.avito.ru/perm/kvartiry/1-k._kvartira_301m_39et._2387147072
342,2750000,1,33.7,13,19,балкон,совмещенный,,https://www.avito.ru/perm/kvartiry/1-k._kvartira_337m_1319et._2410518130
343,7500000,3,72.1,14,16,лоджия,раздельный,1990,https://www.avito.ru/perm/kvartiry/3-k._kvartira_721m_1416et._2384077047
344,9000000,4,113,3,4,лоджия,раздельный,2006,https://www.avito.ru/perm/kvartiry/4-k._kvartira_113m_34et._2351987448
345,4100000,1,42.8,4,25,,,,https://www.avito.ru/perm/kvartiry/1-k._kvartira_428m_425et._2384138996
346,3350000,1,31.5,13,17,,,,https://www.avito.ru/perm/kvartiry/1-k._kvartira_315m_1317et._2334405401
347,2800000,1,31.1,5,5,,,,https://www.avito.ru/perm/kvartiry/1-k._kvartira_311m_55et._2387948356
348,2750000,1,32.1,5,5,балкон,совмещенный,,https://www.avito.ru/perm/kvartiry/1-k._kvartira_321m_55et._2388661985
349,4550000,2,43,2,5,,,,https://www.avito.ru/perm/kvartiry/2-k._kvartira_43m_25et._2356469239
350,5350000,2,62,2,16,лоджия,раздельный,2013,https://www.avito.ru/perm/kvartiry/2-k._kvartira_62m_216et._2387355816
351,1600000,2,43,1,2,,,,https://www.avito.ru/perm/kvartiry/2-k._kvartira_43m_12et._2365899418
352,2000000,2,47.7,1,3,,совмещенный,,https://www.avito.ru/perm/kvartiry/2-k._kvartira_477m_13et._2378070925
353,7250000,3,95.7,10,16,лоджия,раздельный,2019,https://www.avito.ru/perm/kvartiry/3-k._kvartira_957m_1016et._2310288214
354,3050000,2,43,2,5,,,,https://www.avito.ru/perm/kvartiry/2-k._kvartira_43m_25et._2388929190
355,4300000,1,36,8,9,лоджия,совмещенный,1978,https://www.avito.ru/perm/kvartiry/1-k._kvartira_36m_89et._2334328288
356,3900000,2,44.1,9,9,лоджия,раздельный,1980,https://www.avito.ru/perm/kvartiry/2-k._kvartira_441m_99et._2371783387
357,6500000,2,75,11,12,балкон,совмещенный,,https://www.avito.ru/perm/kvartiry/2-k._kvartira_75m_1112et._2373343532
358,3100000,3,53,9,9,лоджия,раздельный,,https://www.avito.ru/perm/kvartiry/3-k._kvartira_53m_99et._2386005613
359,3480000,2,47.8,5,5,балкон,раздельный,1990,https://www.avito.ru/perm/kvartiry/2-k._kvartira_478m_55et._2342319028
360,5500000,3,84.6,16,16,лоджия,раздельный,2010,https://www.avito.ru/perm/kvartiry/3-k._kvartira_846m_1616et._2385505331
