,Price,Rooms,Area,Floor,Max_house_floor,balcony_or_loggia,Bathroom,Year_built,District,Link
1190,8600000,2,77.7,12,20,балкон,раздельный,2018.0,Свердловский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_777m_1220et._2290990778
1191,6500000,3,74.0,14,16,лоджия,совмещенный,2000.0,Свердловский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_74m_1416et._2293366778
1192,3100000,1,35.0,5,10,лоджия,раздельный,1991.0,Индустриальный,https://www.avito.ru/perm/kvartiry/1-k._kvartira_35m_510et._2421713488
1193,4850000,3,61.0,4,9,лоджия,раздельный,1973.0,Дзержинский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_61m_49et._2377561577
1194,6090000,3,60.7,4,10,лоджия,раздельный,1989.0,Свердловский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_607m_410et._2347503241
1195,3200000,1,34.4,4,9,балкон,раздельный,1989.0,Кировский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_344m_49et._2412092358
1196,4199000,3,71.8,3,16,лоджия,раздельный,1992.0,Кировский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_718m_316et._2169665842
1197,5450000,3,74.0,5,16,лоджия,раздельный,1999.0,Мотовилихинский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_74m_516et._2385313932
1198,3700000,2,45.5,10,16,лоджия,совмещенный,2022.0,Мотовилихинский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_455m_1016et._2427131985
1199,2370000,1,34.6,3,9,лоджия,раздельный,1992.0,Орджоникидзевский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_346m_39et._2378917663
1200,5170000,1,45.1,4,16,лоджия,совмещенный,2007.0,Мотовилихинский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_451m_416et._2370723960
1201,6800000,3,76.0,8,16,лоджия,совмещенный,2006.0,Дзержинский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_76m_816et._2375049332
1202,4260000,2,51.6,7,10,лоджия,раздельный,1993.0,Кировский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_516m_710et._2394578293
1203,7840000,2,66.2,12,23,лоджия,раздельный,2010.0,Дзержинский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_662m_1223et._2378914894
1204,4000000,1,45.0,2,3,лоджия,раздельный,2017.0,Мотовилихинский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_45m_23et._2016016922
1205,2600000,1,33.5,5,5,балкон,совмещенный,1977.0,Свердловский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_335m_55et._2319223600
1206,4150000,1,40.3,15,16,лоджия,раздельный,2007.0,Свердловский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_403m_1516et._2409855760
1207,5350000,3,59.8,4,9,лоджия,совмещенный,1984.0,Свердловский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_598m_49et._2375804229
1208,13300000,5,128.1,11,16,балкон,совмещенный,2001.0,Дзержинский,https://www.avito.ru/perm/kvartiry/5-k._kvartira_1281m_1116et._2313690146
1209,4500000,4,60.2,2,5,балкон,совмещенный,1970.0,Дзержинский,https://www.avito.ru/perm/kvartiry/4-k._kvartira_602m_25et._2317706950
1210,4937000,3,62.2,2,9,лоджия,раздельный,1989.0,Индустриальный,https://www.avito.ru/perm/kvartiry/3-k._kvartira_622m_29et._2346594833
1211,6100000,3,85.5,4,5,балкон,совмещенный,1956.0,Свердловский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_855m_45et._2345886811
1212,7680000,2,60.0,14,18,лоджия,совмещенный,2013.0,Свердловский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_60m_1418et._2387209498
1213,2860000,3,46.0,5,5,лоджия,раздельный,1978.0,Орджоникидзевский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_46m_55et._2233277302
1214,7100000,3,81.8,10,25,лоджия,раздельный,2021.0,Свердловский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_818m_1025et._2345661323
1215,3699000,1,42.0,10,16,лоджия,совмещенный,2013.0,Дзержинский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_42m_1016et._2320020727
1216,3950000,2,43.3,9,9,лоджия,раздельный,1984.0,Мотовилихинский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_433m_99et._2191297040
1217,4200000,2,59.9,4,4,балкон,раздельный,1954.0,Свердловский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_599m_44et._2368415135
1218,3000000,1,35.8,4,4,балкон,совмещенный,1958.0,Индустриальный,https://www.avito.ru/perm/kvartiry/1-k._kvartira_358m_44et._2368163508
1219,5200000,3,60.7,2,9,лоджия,раздельный,1977.0,Индустриальный,https://www.avito.ru/perm/kvartiry/3-k._kvartira_607m_29et._2377364146
1220,6600000,2,56.5,14,19,лоджия,раздельный,2014.0,Свердловский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_565m_1419et._2254992959
1221,3100000,2,37.2,3,5,балкон,совмещенный,1986.0,Орджоникидзевский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_372m_35et._2339256557
1222,5200000,1,40.3,11,25,балкон,совмещенный,2021.0,Свердловский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_403m_1125et._2401016859
1223,2900000,2,45.0,4,5,балкон,совмещенный,1965.0,Дзержинский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_45m_45et._2424201858
1224,3490000,2,45.0,1,5,балкон,совмещенный,1960.0,Свердловский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_45m_15et._2386715207
1225,4200000,2,50.0,9,9,лоджия,раздельный,1989.0,Индустриальный,https://www.avito.ru/perm/kvartiry/2-k._kvartira_50m_99et._2371377245
1226,10850000,3,108.5,10,17,лоджия,раздельный,2006.0,Мотовилихинский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_1085m_1017et._2006272092
1227,6800000,2,63.7,9,16,лоджия,совмещенный,2013.0,Дзержинский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_637m_916et._2269201191
1228,5050000,3,67.1,4,10,балкон,раздельный,1996.0,Мотовилихинский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_671m_410et._2357900614
1229,5650000,2,73.0,5,16,лоджия,совмещенный,2000.0,Свердловский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_73m_516et._2143503187
1230,2600000,2,46.4,5,5,балкон,раздельный,1971.0,Кировский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_464m_55et._2383672576
1231,2949000,1,23.5,3,16,балкон,совмещенный,2021.0,Индустриальный,https://www.avito.ru/perm/kvartiry/kvartira-studiya_235m_316et._2381488580
1232,3520000,1,34.3,2,9,лоджия,раздельный,1989.0,Мотовилихинский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_343m_29et._2345197635
1233,2650000,1,34.4,8,9,лоджия,раздельный,1990.0,Мотовилихинский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_344m_89et._2329617627
1234,4700000,3,63.0,6,9,лоджия,раздельный,1980.0,Дзержинский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_63m_69et._2341917875
1235,3050000,1,45.7,7,10,балкон,совмещенный,2014.0,Орджоникидзевский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_457m_710et._2334830682
1236,7990000,3,97.3,4,10,лоджия,раздельный,1995.0,Дзержинский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_973m_410et._2393251409
1237,5100000,3,67.0,16,17,лоджия,раздельный,1993.0,Индустриальный,https://www.avito.ru/perm/kvartiry/3-k._kvartira_67m_1617et._2368319485
1238,6600000,3,85.8,6,16,лоджия,раздельный,2012.0,Орджоникидзевский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_858m_616et._2392239354
1239,3200000,2,49.0,1,16,лоджия,совмещенный,2015.0,Орджоникидзевский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_49m_116et._2271053957
1240,2899000,2,44.0,5,9,лоджия,раздельный,1984.0,Орджоникидзевский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_44m_59et._2308518209
1241,3750000,1,40.8,14,16,балкон,совмещенный,2013.0,Дзержинский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_408m_1416et._2201486309
1242,6990000,3,84.3,6,9,лоджия,раздельный,2005.0,Дзержинский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_843m_69et._2397074360
1243,3700000,3,57.2,5,5,балкон,совмещенный,1965.0,Мотовилихинский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_572m_55et._2427550791
1244,6150000,3,87.5,5,17,лоджия,раздельный,2021.0,Мотовилихинский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_875m_517et._2267878203
1245,4950000,1,42.1,16,16,лоджия,раздельный,2013.0,Индустриальный,https://www.avito.ru/perm/kvartiry/1-k._kvartira_421m_1616et._2377852941
1246,4598000,2,49.9,1,4,балкон,раздельный,2018.0,Мотовилихинский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_499m_14et._2357788103
1247,2490000,1,31.2,3,3,балкон,совмещенный,1961.0,Индустриальный,https://www.avito.ru/perm/kvartiry/1-k._kvartira_312m_33et._2306538514
1248,7750000,2,60.0,23,25,балкон,совмещенный,2016.0,Дзержинский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_60m_2325et._2391645113
1249,3400000,2,50.0,4,5,лоджия,раздельный,2005.0,Орджоникидзевский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_50m_45et._2417838646
1250,7985000,2,56.0,22,25,балкон,совмещенный,2011.0,Свердловский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_56m_2225et._2308521270
1251,4150000,4,61.0,4,5,балкон,раздельный,1968.0,Свердловский,https://www.avito.ru/perm/kvartiry/4-k._kvartira_61m_45et._2341353394
1252,3820000,2,53.0,3,9,лоджия,совмещенный,1975.0,Свердловский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_53m_39et._2378901463
1253,2600000,2,46.6,3,5,балкон,раздельный,1955.0,Кировский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_466m_35et._2394086681
1254,5600108,3,80.0,1,9,лоджия,раздельный,2014.0,Мотовилихинский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_80m_19et._2344573507
1255,6600000,3,86.0,14,16,лоджия,раздельный,2012.0,Дзержинский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_86m_1416et._2353182016
1256,2350000,1,32.0,2,5,лоджия,совмещенный,1982.0,Орджоникидзевский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_32m_25et._2380569491
1257,5100000,3,61.5,8,9,лоджия,раздельный,1985.0,Свердловский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_615m_89et._2345572799
1258,5000000,3,68.3,5,16,балкон,раздельный,2016.0,Мотовилихинский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_683m_516et._2373350355
1259,9500000,3,98.0,5,6,лоджия,совмещенный,2017.0,Ленинский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_98m_56et._2080572948
1260,6100000,2,72.0,2,10,лоджия,раздельный,2001.0,Дзержинский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_72m_210et._1794188230
1261,4790000,4,84.0,8,9,балкон,раздельный,1989.0,Орджоникидзевский,https://www.avito.ru/perm/kvartiry/4-k._kvartira_84m_89et._2383353276
1262,8500000,3,77.0,9,10,лоджия,раздельный,2000.0,Свердловский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_77m_910et._2223550524
1263,5800000,3,66.7,3,10,лоджия,раздельный,1987.0,Дзержинский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_667m_310et._2417156747
1264,3700000,1,34.0,3,5,балкон,совмещенный,1962.0,Ленинский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_34m_35et._2276034459
1265,1280000,1,31.0,5,5,лоджия,совмещенный,1973.0,Орджоникидзевский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_31m_55et._2373780513
1266,4964000,3,95.0,8,17,лоджия,раздельный,2021.0,Кировский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_95m_817et._2348948749
1267,3300000,2,43.0,2,5,балкон,совмещенный,1963.0,Дзержинский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_43m_25et._2388782551
1268,4149000,2,35.2,5,10,балкон,совмещенный,2019.0,Мотовилихинский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_352m_510et._2370105261
1269,4999000,3,66.3,8,10,балкон,раздельный,1990.0,Мотовилихинский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_663m_810et._2283074587
1270,7499000,3,77.3,14,17,лоджия,раздельный,2012.0,Дзержинский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_773m_1417et._2329787063
1271,7370000,3,70.1,8,25,лоджия,раздельный,2021.0,Индустриальный,https://www.avito.ru/perm/kvartiry/3-k._kvartira_701m_825et._2384754143
1272,3699000,2,43.2,2,5,балкон,совмещенный,1964.0,Свердловский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_432m_25et._2386889872
1273,10900000,3,76.2,17,25,лоджия,раздельный,2020.0,Свердловский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_762m_1725et._2385134367
1274,4200000,3,61.0,5,5,лоджия,раздельный,1989.0,Орджоникидзевский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_61m_55et._2320408624
1275,4700000,3,71.7,8,10,лоджия,раздельный,2019.0,Мотовилихинский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_717m_810et._2391367087
1276,14000000,4,94.8,7,15,лоджия,раздельный,2012.0,Свердловский,https://www.avito.ru/perm/kvartiry/4-k._kvartira_948m_715et._2295754307
1277,3300000,2,43.8,4,5,балкон,раздельный,1972.0,Мотовилихинский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_438m_45et._2387432999
1278,9500000,3,97.0,3,10,лоджия,раздельный,2009.0,Дзержинский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_97m_310et._2350819899
1279,3500000,2,44.7,2,5,балкон,раздельный,1971.0,Мотовилихинский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_447m_25et._2364426470
1280,14900000,4,106.6,29,31,лоджия,раздельный,2020.0,Свердловский,https://www.avito.ru/perm/kvartiry/4-k._kvartira_1066m_2931et._2388960950
1281,4900000,2,57.4,2,6,лоджия,раздельный,2014.0,Дзержинский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_574m_26et._2356380961
1282,5000000,2,47.1,25,25,балкон,совмещенный,2019.0,Свердловский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_471m_2525et._2310199265
1283,4900000,3,93.8,4,9,лоджия,раздельный,2013.0,Орджоникидзевский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_938m_49et._2401251525
1284,4000000,1,36.3,16,17,лоджия,совмещенный,2016.0,Индустриальный,https://www.avito.ru/perm/kvartiry/1-k._kvartira_363m_1617et._2394027384
1285,6200000,3,76.5,3,4,балкон,совмещенный,1958.0,Свердловский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_765m_34et._2304236760
1286,8950000,2,110.0,15,16,лоджия,раздельный,2021.0,Мотовилихинский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_110m_1516et._2399941219
1287,5200000,4,81.0,12,16,балкон,раздельный,1993.0,Мотовилихинский,https://www.avito.ru/perm/kvartiry/4-k._kvartira_81m_1216et._2361210577
1288,6450000,2,61.4,7,10,лоджия,раздельный,2004.0,Мотовилихинский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_614m_710et._2331464603
1289,2000000,1,31.3,5,5,балкон,совмещенный,1968.0,Орджоникидзевский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_313m_55et._2332743209
1290,3600000,3,61.0,2,5,балкон,совмещенный,1972.0,Свердловский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_61m_25et._2341712084
1291,2850000,1,38.0,1,5,балкон,совмещенный,1992.0,Дзержинский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_38m_15et._2377275227
1292,3200000,2,55.0,14,16,лоджия,совмещенный,2014.0,Орджоникидзевский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_55m_1416et._2319929740
1293,6970000,3,108.6,2,12,лоджия,раздельный,2003.0,Кировский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_1086m_212et._2388835537
1294,10800000,2,101.3,2,6,лоджия,совмещенный,1999.0,Ленинский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_1013m_26et._2244072723
1295,3750000,3,58.2,3,5,балкон,раздельный,1967.0,Дзержинский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_582m_35et._2366133227
1296,9200000,4,127.2,7,10,лоджия,совмещенный,1997.0,Орджоникидзевский,https://www.avito.ru/perm/kvartiry/4-k._kvartira_1272m_710et._2343724702
1297,9850000,3,76.0,6,13,лоджия,раздельный,2008.0,Дзержинский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_76m_613et._2375032111
1298,5890000,3,64.0,5,9,лоджия,раздельный,1975.0,Дзержинский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_64m_59et._2384079952
1299,2600000,1,28.9,6,9,балкон,совмещенный,1988.0,Свердловский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_289m_69et._2385654888
1300,3950000,3,54.9,5,14,лоджия,раздельный,1981.0,Мотовилихинский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_549m_514et._2352158734
1301,5937000,2,62.0,16,25,лоджия,раздельный,2021.0,Свердловский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_62m_1625et._2378418140
1302,4600000,2,60.0,8,10,лоджия,совмещенный,2004.0,Мотовилихинский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_60m_810et._2353926732
1303,12400000,4,142.0,7,10,балкон,совмещенный,2008.0,Дзержинский,https://www.avito.ru/perm/kvartiry/4-k._kvartira_142m_710et._2349805174
1304,4800000,1,39.5,4,25,лоджия,совмещенный,2021.0,Свердловский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_395m_425et._2341767054
1305,9500000,4,80.8,15,16,лоджия,раздельный,1987.0,Дзержинский,https://www.avito.ru/perm/kvartiry/4-k._kvartira_808m_1516et._2394163863
1306,4050000,2,45.9,2,5,балкон,раздельный,1971.0,Свердловский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_459m_25et._2339611061
1307,3300000,2,43.0,5,5,балкон,совмещенный,1967.0,Мотовилихинский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_43m_55et._2385739168
1308,2400000,2,47.0,2,5,балкон,раздельный,1968.0,Орджоникидзевский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_47m_25et._2402014430
1309,2200000,1,23.4,12,20,балкон,совмещенный,2015.0,Кировский,https://www.avito.ru/perm/kvartiry/kvartira-studiya_234m_1220et._2367708971
1310,7500000,4,77.5,10,10,лоджия,раздельный,1997.0,Индустриальный,https://www.avito.ru/perm/kvartiry/4-k._kvartira_775m_1010et._2366615697
1311,6500000,3,55.0,5,5,балкон,совмещенный,1959.0,Ленинский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_55m_55et._2336997878
1312,3200000,2,52.5,7,10,балкон,раздельный,2006.0,Орджоникидзевский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_525m_710et._2373373324
1313,3100000,2,45.0,3,5,балкон,раздельный,1969.0,Свердловский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_45m_35et._1299514411
1314,7800000,4,96.0,6,10,лоджия,совмещенный,1999.0,Дзержинский,https://www.avito.ru/perm/kvartiry/4-k._kvartira_96m_610et._2249614776
1315,5199000,3,55.9,3,16,лоджия,совмещенный,2018.0,Кировский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_559m_316et._2313327449
1316,11860000,4,113.0,3,9,лоджия,раздельный,2006.0,Ленинский,https://www.avito.ru/perm/kvartiry/4-k._kvartira_113m_39et._2223601888
1317,2550000,2,45.0,5,5,балкон,совмещенный,1965.0,Орджоникидзевский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_45m_55et._2212219638
1318,17500000,4,155.2,6,6,балкон,раздельный,2000.0,Ленинский,https://www.avito.ru/perm/kvartiry/4-k._kvartira_1552m_66et._2296873098
1319,1850000,2,41.0,3,3,балкон,совмещенный,1957.0,Орджоникидзевский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_41m_33et._2383210520
1320,3300000,2,43.5,8,9,лоджия,раздельный,1974.0,Индустриальный,https://www.avito.ru/perm/kvartiry/2-k._kvartira_435m_89et._2350425235
1321,9350000,3,80.4,2,6,балкон,раздельный,2018.0,Мотовилихинский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_804m_26et._2106439249
1322,4100000,1,39.6,8,14,лоджия,совмещенный,1983.0,Индустриальный,https://www.avito.ru/perm/kvartiry/1-k._kvartira_396m_814et._2390336836
1323,4800000,3,67.0,4,9,балкон,раздельный,1986.0,Свердловский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_67m_49et._2309632043
1324,6910000,3,69.1,14,16,лоджия,совмещенный,2020.0,Индустриальный,https://www.avito.ru/perm/kvartiry/3-k._kvartira_691m_1416et._2384150428
1325,7300000,2,66.0,5,16,лоджия,раздельный,2018.0,Ленинский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_66m_516et._2411873783
1326,6300000,2,60.9,8,17,лоджия,совмещенный,2015.0,Свердловский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_609m_817et._2377771185
1327,7377000,3,80.0,4,25,лоджия,раздельный,2021.0,Свердловский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_80m_425et._2377834930
1328,4350000,1,44.0,18,25,лоджия,совмещенный,2011.0,Индустриальный,https://www.avito.ru/perm/kvartiry/1-k._kvartira_44m_1825et._2279759121
1329,2530000,2,46.0,5,5,балкон,раздельный,1968.0,Кировский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_46m_55et._2336265772
1330,7240000,3,82.2,2,16,балкон,раздельный,2012.0,Мотовилихинский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_822m_216et._2313722531
1331,2790000,1,37.0,10,18,лоджия,совмещенный,2015.0,Орджоникидзевский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_37m_1018et._2392895221
1332,5400000,3,77.4,3,16,лоджия,совмещенный,1996.0,Свердловский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_774m_316et._2323433797
1333,5200000,1,43.4,10,25,лоджия,совмещенный,2021.0,Свердловский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_434m_1025et._2396383497
1334,4500000,2,56.5,3,10,лоджия,раздельный,2017.0,Мотовилихинский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_565m_310et._2387566762
1335,4200000,3,61.0,4,5,балкон,раздельный,1966.0,Дзержинский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_61m_45et._2308817382
1336,4500000,2,67.0,10,16,лоджия,раздельный,2021.0,Кировский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_67m_1016et._2121333246
1337,2700000,2,48.0,4,5,балкон,раздельный,1989.0,Орджоникидзевский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_48m_45et._2217803994
1338,6600000,2,55.0,7,19,лоджия,совмещенный,2020.0,Свердловский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_55m_719et._2350295236
1339,10000000,3,105.0,3,13,лоджия,совмещенный,1999.0,Ленинский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_105m_313et._2111828533
1340,2400000,1,32.0,5,5,балкон,совмещенный,1963.0,Орджоникидзевский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_32m_55et._2308710021
1341,2800000,1,36.3,6,9,балкон,раздельный,1989.0,Кировский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_363m_69et._2393730717
1342,14500000,5,180.0,1,4,лоджия,раздельный,2006.0,Индустриальный,https://www.avito.ru/perm/kvartiry/5-k._kvartira_180m_14et._2363991940
1343,3400000,3,77.5,3,3,балкон,раздельный,1959.0,Орджоникидзевский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_775m_33et._2381427877
1344,3290000,2,40.3,2,5,балкон,совмещенный,1962.0,Свердловский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_403m_25et._2402772926
1345,8400000,3,103.0,8,18,лоджия,раздельный,2016.0,Индустриальный,https://www.avito.ru/perm/kvartiry/3-k._kvartira_103m_818et._2374520937
1346,3250000,2,45.0,7,9,балкон,раздельный,1982.0,Свердловский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_45m_79et._2245720791
1347,7000000,2,76.3,1,16,лоджия,совмещенный,2008.0,Дзержинский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_763m_116et._2369262514
1348,3550000,2,54.2,1,10,балкон,раздельный,2000.0,Индустриальный,https://www.avito.ru/perm/kvartiry/2-k._kvartira_542m_110et._2345211950
1349,3300000,3,69.8,10,10,балкон,раздельный,2009.0,Орджоникидзевский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_698m_1010et._2301083480
1350,7500000,3,93.0,1,10,лоджия,раздельный,2016.0,Дзержинский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_93m_110et._2421667173
1351,3200000,1,34.0,8,9,балкон,совмещенный,2022.0,Орджоникидзевский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_34m_89et._2366327096
1352,11000000,3,105.0,9,9,лоджия,раздельный,2003.0,Ленинский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_105m_99et._2266688014
1353,4700000,2,67.0,6,10,лоджия,раздельный,2006.0,Кировский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_67m_610et._2341858475
1354,6300000,3,71.5,8,16,лоджия,раздельный,1999.0,Дзержинский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_715m_816et._2328970032
1355,5700000,1,42.0,14,16,лоджия,совмещенный,2013.0,Мотовилихинский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_42m_1416et._2225707792
1356,3650000,1,37.3,2,6,лоджия,раздельный,2014.0,Дзержинский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_373m_26et._2361523797
1357,3990000,3,61.0,1,9,лоджия,раздельный,1973.0,Дзержинский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_61m_19et._2341442229
1358,3000000,3,63.9,2,3,балкон,раздельный,1954.0,Кировский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_639m_23et._2380030907
1359,9850000,3,79.1,4,9,лоджия,раздельный,2010.0,Ленинский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_791m_49et._2412176739
1360,4300000,2,45.0,3,3,балкон,совмещенный,2000.0,Мотовилихинский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_45m_33et._2382403247
1361,5820000,3,81.9,4,16,лоджия,раздельный,2009.0,Свердловский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_819m_416et._2123380683
1362,4950000,1,53.0,4,14,лоджия,совмещенный,2004.0,Индустриальный,https://www.avito.ru/perm/kvartiry/1-k._kvartira_53m_414et._2323122943
1363,3150000,1,30.6,10,16,лоджия,совмещенный,2022.0,Мотовилихинский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_306m_1016et._2376945839
1364,4790000,3,60.2,8,9,балкон,совмещенный,1973.0,Индустриальный,https://www.avito.ru/perm/kvartiry/3-k._kvartira_602m_89et._2318130843
1365,3100000,2,44.6,4,5,балкон,раздельный,1968.0,Свердловский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_446m_45et._2412072624
1366,3800000,2,46.7,5,5,балкон,раздельный,1970.0,Дзержинский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_467m_55et._2372498805
