,Price,Rooms,Area,Floor,Max_house_floor,balcony\loggia,Bathroom,Year built,District,Link
2445,4200000,2,43.4,2,5,балкон,совмещенный,1961,Ленинский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_434m_25et._2349051695
2446,3290000,2,55.8,7,9,лоджия,раздельный,1985,Мотовилихинский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_558m_79et._2313395151
2447,5200000,3,63,1,9,лоджия,раздельный,1987,Свердловский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_63m_19et._2081114676
2448,7017000,2,58.8,20,22,балкон,раздельный,2021,Индустриальный,https://www.avito.ru/perm/kvartiry/2-k._kvartira_588m_2022et._2408727765
2449,3980000,3,64.4,5,9,,,,Орджоникидзевский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_644m_59et._2379843140
2450,2999999,3,56.5,1,5,,совмещенный,1966,Орджоникидзевский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_565m_15et._2412514359
2451,4490000,3,66.5,2,10,лоджия,раздельный,2003,Мотовилихинский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_665m_210et._2399744425
2452,3800000,3,53.5,1,14,лоджия,раздельный,,Мотовилихинский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_535m_114et._2360748336
2453,4490000,3,66.5,2,10,лоджия,раздельный,2003,Мотовилихинский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_665m_210et._2399744425
2454,3800000,3,53.5,1,14,,,,Мотовилихинский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_535m_114et._2360748336
2455,3880000,3,61.2,4,9,лоджия,раздельный,1974,Мотовилихинский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_612m_49et._2276928265
2456,8100000,3,76.1,16,16,,,,Дзержинский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_761m_1616et._2401411840
2457,1250000,2,23.7,2,5,,раздельный,,Кировский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_237m_25et._2308028248
2458,2050000,,,,,балкон,совмещенный,1963,Орджоникидзевский,https://www.avito.ru/perm/kvartiry/dolya_v_3-k._kvartire_556m_25et._2387254321
2459,4380000,1,38.6,9,9,лоджия,совмещенный,2016,Мотовилихинский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_386m_99et._2348753518
2460,4400000,1,42.1,14,16,балкон,совмещенный,2014,Индустриальный,https://www.avito.ru/perm/kvartiry/kvartira-studiya_421m_1416et._2297829161
2461,4000000,3,52.7,1,4,,,,Дзержинский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_527m_14et._2376552881
2462,7030000,3,75,11,16,балкон,раздельный,,Ленинский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_75m_1116et._2268084023
2463,7299000,3,83,2,25,лоджия,раздельный,,Дзержинский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_83m_225et._2378805754
2464,4500000,2,55,8,9,балкон,совмещенный,,,https://www.avito.ru/perm/kvartiry/2-k._kvartira_55m_89et._2396326202
2465,3800000,2,50.5,9,19,лоджия,совмещенный,2016,Орджоникидзевский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_505m_919et._2023023962
2466,4300000,3,65.8,2,10,,,,Кировский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_658m_210et._2410771084
2467,3900000,1,30.5,1,10,,совмещенный,,Свердловский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_305_m_110_et._1860342015
2468,4200000,1,44,1,3,лоджия,совмещенный,2015,Мотовилихинский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_44m_13et._2420950590
2469,5780000,3,66,2,9,балкон,раздельный,1985,Дзержинский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_66m_29et._2326826607
2470,4480000,3,67,9,9,лоджия,раздельный,1990,Кировский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_67m_99et._2369252446
2471,4100000,3,68.2,6,9,лоджия,раздельный,,Кировский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_682m_69et._2394690205
2472,8900000,3,75,11,17,,,,Свердловский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_75m_1117et._2347604046
2473,2190000,1,25.2,8,9,,раздельный,,Индустриальный,https://www.avito.ru/perm/kvartiry/1-k._kvartira_252m_89et._2366680692
2474,2150000,1,22.3,4,9,балкон,совмещенный,1983,Свердловский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_223m_49et._2385756920
2475,4490000,2,60,4,4,балкон,раздельный,2016,Индустриальный,https://www.avito.ru/perm/kvartiry/2-k._kvartira_60m_44et._2309609876
2476,2800000,2,43.3,5,5,балкон,раздельный,1971,Мотовилихинский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_433m_55et._2335038659
2477,2500000,2,38,4,5,,,,Кировский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_38m_45et._2417276650
2478,3680000,1,27,19,25,лоджия,совмещенный,2019,Свердловский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_27m_1925et._2395245005
2479,3900000,2,45,4,9,балкон,раздельный,1967,Индустриальный,https://www.avito.ru/perm/kvartiry/2-k._kvartira_45m_49et._2339107349
2480,2170000,2,31,4,5,,раздельный,1960,Кировский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_31m_45et._2390507758
2481,2500000,2,29,1,5,,совмещенный,1965,Мотовилихинский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_29m_15et._2193638187
2482,6750000,2,59,15,23,балкон,раздельный,2013,Дзержинский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_59m_1523et._2381405160
2483,8700000,3,83,25,25,балкон,совмещенный,2017,Дзержинский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_83m_2525et._1970159416
2484,16000000,3,130,3,7,лоджия,раздельный,,Ленинский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_130m_37et._1118606068
2485,2500000,1,33.3,3,3,балкон,,2016,Орджоникидзевский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_333m_33et._2141275762
2486,3295000,1,38.3,10,10,балкон,,,Дзержинский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_383m_1010et._2389369495
2487,3530000,2,38,5,5,,,,Дзержинский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_38m_55et._2373400489
2488,3800000,3,66.7,5,10,,,,Орджоникидзевский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_667m_510et._2401218553
2489,4900000,2,61.6,5,5,,совмещенный,,Свердловский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_616m_55et._2401419756
2490,7250000,3,95.7,10,16,лоджия,раздельный,2019,Орджоникидзевский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_957m_1016et._2310288214
2491,6600000,2,59.6,8,20,балкон,совмещенный,2016,Дзержинский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_596m_820et._2395999033
2492,8500000,3,79.2,5,9,лоджия,раздельный,,Дзержинский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_792m_59et._2368237885
2493,6000000,3,63.4,7,9,лоджия,раздельный,1989,Свердловский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_634m_79et._2402471763
2494,3550000,3,60.4,5,5,,,,Орджоникидзевский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_604m_55et._2407210082
2495,4200000,3,61.2,1,5,,,,Дзержинский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_612m_15et._2391581368
2496,2700000,2,44.2,4,5,,,,Свердловский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_442m_45et._2394619674
2497,8500000,2,165,1,5,,раздельный,1962,Свердловский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_165m_15et._2049635278
2498,3700000,2,47,5,5,балкон,совмещенный,,Мотовилихинский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_47m_55et._2410773546
2499,4450000,3,56.4,2,5,балкон,совмещенный,1965,Свердловский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_564m_25et._2333073267
2500,10500000,3,95,5,14,лоджия,раздельный,2002,Индустриальный,https://www.avito.ru/perm/kvartiry/3-k._kvartira_95m_514et._2412110350
2501,2600000,2,46.8,1,4,,раздельный,1961,Кировский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_468m_14et._2275996972
2502,7000000,,,,,,,,Ленинский,https://www.avito.ru/perm/kvartiry/1-k._apartamenty_40m_210et._318719936
2503,4200000,3,57.4,3,5,балкон,совмещенный,1969,Дзержинский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_574m_35et._2341247820
2504,4690000,3,65.5,9,9,лоджия,раздельный,1986,Мотовилихинский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_655m_99et._2349718744
2505,6500000,2,59.8,3,9,лоджия,раздельный,,Мотовилихинский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_598m_39et._2302966889
2506,3200000,1,32.3,10,16,лоджия,совмещенный,2016,Кировский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_323m_1016et._2346313175
2507,8100000,4,80,15,16,лоджия,раздельный,2022,Дзержинский,https://www.avito.ru/perm/kvartiry/4-k._kvartira_80m_1516et._2342980925
2508,5200000,4,82,7,9,,,,Мотовилихинский,https://www.avito.ru/perm/kvartiry/4-k._kvartira_82m_79et._1987627018
2509,5500000,2,49,1,2,,раздельный,1958,Свердловский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_49m_12et._2396208523
2510,12300000,3,150,3,18,лоджия,раздельный,2007,Мотовилихинский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_150m_318et._2351218764
2511,3690000,1,46.1,10,17,лоджия,раздельный,2021,Мотовилихинский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_461m_1017et._2310989559
2512,4580000,2,53.2,2,10,балкон,раздельный,,Дзержинский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_532m_210et._2338719623
2513,3700000,3,58.6,3,5,балкон,совмещенный,1965,Мотовилихинский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_586m_35et._2382179250
2514,3300000,1,31.4,1,5,,раздельный,1967,Свердловский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_314m_15et._2335888691
2515,3500000,3,48.4,1,5,,раздельный,1966,Мотовилихинский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_484m_15et._2251321561
2516,3100000,1,35,15,16,лоджия,совмещенный,2018,Кировский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_35m_1516et._2345146477
2517,3500000,1,36,3,10,лоджия,раздельный,1986,Дзержинский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_36m_310et._2357797309
2518,9100000,3,110,7,12,лоджия,совмещенный,2005,Кировский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_110m_712et._2400877584
2519,3800000,2,53.4,1,9,,раздельный,1991,Индустриальный,https://www.avito.ru/perm/kvartiry/2-k._kvartira_534m_19et._2421343178
2520,3270000,1,42,2,16,лоджия,совмещенный,2016,Кировский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_42m_216et._2366818024
2521,8000000,4,82.4,3,10,,,,Свердловский,https://www.avito.ru/perm/kvartiry/4-k._kvartira_824m_310et._2311933835
2522,5250000,2,61,9,19,балкон,раздельный,2016,Свердловский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_61m_919et._2306665924
2523,2250000,2,45.2,5,5,,,,Орджоникидзевский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_452m_55et._2397489077
2524,3250000,2,37.2,3,5,балкон,совмещенный,1980,Кировский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_372m_35et._2396148178
2525,4000000,2,44.3,2,5,балкон,совмещенный,,Свердловский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_443m_25et._2251406098
2526,3900000,3,60,2,5,,,,Индустриальный,https://www.avito.ru/perm/kvartiry/3-k._kvartira_60m_25et._2378409606
2527,8760000,2,73.9,9,20,лоджия,совмещенный,,Свердловский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_739m_920et._2216918530
2528,3599000,3,60,5,5,балкон,раздельный,1986,Орджоникидзевский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_60m_55et._2353910360
2529,11900000,3,138,3,8,лоджия,раздельный,2008,Свердловский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_138m_38et._1861645921
2530,3900000,2,45,4,9,,,,Индустриальный,https://www.avito.ru/perm/kvartiry/2-k._kvartira_45m_49et._2339107349
2531,3600000,2,83.7,2,3,,совмещенный,2019,Индустриальный,https://www.avito.ru/perm/kvartiry/2-k._kvartira_837m_23et._2340402444
2532,2750000,1,34.4,5,9,лоджия,раздельный,,Кировский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_344m_59et._2388406455
2533,3900000,2,44.1,4,9,балкон,совмещенный,,Свердловский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_441_m_49_et._2368982406
2534,4200000,2,57.6,8,9,,,,Мотовилихинский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_576m_89et._2357893854
2535,2150000,1,22.3,4,9,,,,Свердловский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_223m_49et._2385756920
2536,3600000,3,61,3,5,балкон,совмещенный,1998,Орджоникидзевский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_61m_35et._2363473896
2537,4580000,2,53,4,10,лоджия,раздельный,2011,,https://www.avito.ru/perm/kvartiry/2-k._kvartira_53m_410et._2390880756
2538,9700000,3,87.7,3,23,лоджия,раздельный,2021,Свердловский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_877m_323et._2283977317
2539,3200000,1,30.2,4,5,,,,Индустриальный,https://www.avito.ru/perm/kvartiry/1-k._kvartira_302m_45et._2389653613
2540,4550000,2,63.5,4,4,,,,Индустриальный,https://www.avito.ru/perm/kvartiry/2-k._kvartira_635m_44et._2324311182
2541,3300000,3,42.2,3,5,,совмещенный,,Мотовилихинский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_422m_35et._2355661562
2542,3000000,1,34.3,8,9,,,,Кировский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_343m_89et._2389271533
2543,3250000,3,59,3,5,балкон,совмещенный,1962,Кировский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_59m_35et._2380873736
2544,2850000,2,47.2,2,5,балкон,раздельный,,Мотовилихинский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_472m_25et._2399568243
2545,2690000,2,34.1,4,9,,совмещенный,1979,Индустриальный,https://www.avito.ru/perm/kvartiry/2-k._kvartira_341m_49et._2349594049
2546,7030000,3,75,11,16,балкон,раздельный,,Ленинский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_75m_1116et._2268084023
2547,6100000,3,67,1,14,,раздельный,,Ленинский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_67m_114et._2373733770
2548,3650000,2,45.5,3,9,лоджия,раздельный,,Индустриальный,https://www.avito.ru/perm/kvartiry/2-k._kvartira_455m_39et._2393966436
2549,10899000,3,119,4,16,,раздельный,2007,Мотовилихинский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_119m_416et._2397587191
2550,4350000,4,79.6,3,5,,раздельный,1985,Свердловский,https://www.avito.ru/perm/kvartiry/4-k._kvartira_796m_35et._2316917184
2551,1850000,1,25.8,2,5,балкон,совмещенный,,Орджоникидзевский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_258m_25et._2384824804
2552,9100000,4,143,1,5,лоджия,раздельный,,Свердловский,https://www.avito.ru/perm/kvartiry/4-k._kvartira_143m_15et._1937870031
2553,6100000,3,67,1,14,,раздельный,,Ленинский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_67m_114et._2373733770
2554,7800000,3,89,7,25,балкон,раздельный,,Индустриальный,https://www.avito.ru/perm/kvartiry/3-k._kvartira_89m_725et._2344957680
2555,4900000,1,45,14,16,лоджия,совмещенный,2007,Мотовилихинский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_45m_1416et._2319359581
2556,8760000,2,73.9,9,20,лоджия,совмещенный,,Свердловский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_739m_920et._2216918530
2557,5100000,3,68,9,10,лоджия,раздельный,1986,Дзержинский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_68m_910et._2377455387
2558,2990000,1,34.1,4,9,лоджия,совмещенный,1986,Мотовилихинский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_341m_49et._2393132882
2559,2800000,2,43,3,5,балкон,раздельный,,Дзержинский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_43m_35et._2319663744
2560,5450000,3,77.4,3,6,,,,Мотовилихинский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_774m_36et._2355260002
2561,10899000,3,119,4,16,,раздельный,2007,Мотовилихинский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_119m_416et._2397587191
2562,3700000,1,42,12,17,,,,Орджоникидзевский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_42m_1217et._1484385322
2563,2750000,1,34.4,4,9,,,,Мотовилихинский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_344m_49et._2383177771
2564,3100000,3,58,2,5,балкон,раздельный,,Орджоникидзевский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_58m_25et._2359651919
2565,3000000,1,36.1,7,9,лоджия,совмещенный,,,https://www.avito.ru/perm/kvartiry/1-k._kvartira_361m_79et._2427693035
2566,4100000,1,36,5,5,,совмещенный,,Свердловский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_36m_55et._2238562143
2567,6499000,3,80,1,25,балкон,совмещенный,2018,Свердловский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_80m_125et._2410502654
2568,5650000,4,84.6,2,9,балкон,раздельный,1989,Мотовилихинский,https://www.avito.ru/perm/kvartiry/4-k._kvartira_846m_29et._2390290990
2569,2140000,2,41.3,1,3,,совмещенный,1960,Кировский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_413m_13et._2350079171
2570,3850000,1,37,8,17,лоджия,совмещенный,2016,Свердловский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_37m_817et._2334871992
2571,3200000,3,61,1,5,,раздельный,,Кировский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_61m_15et._1976194740
2572,2900000,1,32.3,5,5,балкон,,,Мотовилихинский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_323m_55et._2389529940
2573,2200000,1,29.2,5,5,балкон,совмещенный,1967,Дзержинский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_292m_55et._2378923633
2574,2399999,2,43.8,4,4,балкон,совмещенный,1961,Орджоникидзевский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_438m_44et._2386022505
2575,3050000,1,33,15,16,балкон,совмещенный,2016,Кировский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_33m_1516et._2373395180
2576,5800000,2,59.1,10,16,лоджия,раздельный,2022,Индустриальный,https://www.avito.ru/perm/kvartiry/2-k._kvartira_591m_1016et._2377856978
2577,7317000,2,61.3,17,25,балкон,раздельный,2021,Индустриальный,https://www.avito.ru/perm/kvartiry/2-k._kvartira_613m_1725et._2408710177
2578,6790000,3,78.5,2,10,,раздельный,1990,Мотовилихинский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_785m_210et._2269490363
2579,15000000,2,101,6,10,лоджия,совмещенный,2010,Ленинский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_101m_610et._2347048046
2580,3099000,1,37,4,10,лоджия,совмещенный,2016,Мотовилихинский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_37m_410et._2383791664
2581,4900000,2,56.6,5,9,лоджия,раздельный,2017,,https://www.avito.ru/perm/kvartiry/2-k._kvartira_566m_59et._2374034814
2582,4550000,2,40.3,5,16,,совмещенный,,Мотовилихинский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_403m_516et._2396535422
2583,5250000,3,72,6,16,,,,Мотовилихинский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_72m_616et._2420851947
2584,3690000,2,51,5,5,балкон,совмещенный,1994,Свердловский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_51m_55et._2242295828
2585,4099000,3,53.4,8,9,балкон,раздельный,1973,Свердловский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_534m_89et._2395257404
2586,6350000,2,56.2,21,25,лоджия,совмещенный,,Свердловский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_562m_2125et._2392963629
2587,3980000,2,53.3,9,10,лоджия,раздельный,1990,Индустриальный,https://www.avito.ru/perm/kvartiry/2-k._kvartira_533m_910et._2393135119
2588,5800000,3,62.5,2,9,лоджия,раздельный,1984,Дзержинский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_625m_29et._2309106295
2589,4850000,3,77,15,16,лоджия,раздельный,1988,Свердловский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_77m_1516et._2410434625
2590,4800000,2,53,8,10,лоджия,раздельный,,Кировский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_53m_810et._2342287311
2591,2000000,2,37.2,2,2,балкон,совмещенный,1960,Кировский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_372m_22et._2328850254
2592,1850000,3,82,2,2,,совмещенный,,,https://www.avito.ru/perm/kvartiry/3-k._kvartira_82m_22et._2276660424
2593,11900000,3,117,8,9,лоджия,совмещенный,1999,Ленинский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_117m_89et._2387063773
2594,4100000,3,75.5,2,9,,совмещенный,1986,Кировский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_755m_29et._2410747028
2595,17500000,6,170.4,10,11,лоджия,раздельный,2006,Свердловский,https://www.avito.ru/perm/kvartiry/6-k._kvartira_1704m_1011et._2302611831
2596,3670000,4,90,3,9,лоджия,раздельный,1979,Мотовилихинский,https://www.avito.ru/perm/kvartiry/4-k._kvartira_90m_39et._2308790345
2597,10400000,3,98.1,25,25,лоджия,раздельный,,Свердловский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_981m_2525et._2316399052
2598,2300000,1,32,5,5,балкон,совмещенный,,Кировский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_32m_55et._2355668825
2599,6300000,2,62.8,11,16,лоджия,раздельный,2007,Индустриальный,https://www.avito.ru/perm/kvartiry/2-k._kvartira_628m_1116et._2381260830
2600,7640000,3,76.4,10,10,лоджия,раздельный,2022,Мотовилихинский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_764m_1010et._2381031204
2601,3500000,2,43.3,2,5,балкон,совмещенный,,Дзержинский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_433m_25et._2381266318
2602,4250000,1,49.7,14,15,лоджия,совмещенный,2021,Мотовилихинский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_497m_1415et._2375072637
2603,2400000,1,29.9,7,9,балкон,совмещенный,1983,Свердловский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_299m_79et._2381474618
2604,3150000,1,35.5,16,16,балкон,совмещенный,2022,Кировский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_355m_1616et._2349975512
2605,3500000,2,43.5,5,5,балкон,совмещенный,1963,Свердловский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_435m_55et._2373615629
2606,4800000,4,81,4,9,балкон,раздельный,1987,Мотовилихинский,https://www.avito.ru/perm/kvartiry/4-k._kvartira_81m_49et._2381325916
2607,9800000,3,89.2,9,19,лоджия,раздельный,2013,Свердловский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_892m_919et._2277926658
2608,4950000,2,52,2,10,лоджия,раздельный,2009,Индустриальный,https://www.avito.ru/perm/kvartiry/2-k._kvartira_52m_210et._2364162373
2609,3050000,1,53,1,3,,совмещенный,2017,Орджоникидзевский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_53m_13et._2283588937
2610,17000000,3,102,1,3,,совмещенный,2018,Свердловский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_102m_13et._2373625757
2611,4550000,1,36.6,13,25,лоджия,совмещенный,2021,Дзержинский,https://www.avito.ru/perm/kvartiry/kvartira-studiya_366m_1325et._2377676627
2612,3750000,1,34.6,9,10,балкон,раздельный,1989,Индустриальный,https://www.avito.ru/perm/kvartiry/1-k._kvartira_346m_910et._2370867884
2613,2990000,1,38.1,5,9,балкон,,,Индустриальный,https://www.avito.ru/perm/kvartiry/1-k._kvartira_381m_59et._2421642474
2614,3300000,1,28.5,4,16,,,,Свердловский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_285m_416et._2397175616
2615,4325000,1,42.5,4,16,лоджия,совмещенный,,Индустриальный,https://www.avito.ru/perm/kvartiry/1-k._kvartira_425m_416et._2396237160
2616,6500000,1,52,22,24,лоджия,совмещенный,2019,Дзержинский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_52m_2224et._1942827825
2617,3300000,1,42,5,16,балкон,раздельный,2015,Мотовилихинский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_42m_516et._2394091237
2618,5500000,4,83,3,9,балкон,раздельный,1986,Индустриальный,https://www.avito.ru/perm/kvartiry/4-k._kvartira_83m_39et._2387748691
2619,2100000,1,22.6,11,20,лоджия,совмещенный,2015,Кировский,https://www.avito.ru/perm/kvartiry/kvartira-studiya_226m_1120et._2313840397
2620,3380000,2,46,3,5,балкон,раздельный,,Свердловский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_46m_35et._2355327493
2621,9750000,3,75,2,4,,,2012,Индустриальный,https://www.avito.ru/perm/kvartiry/3-k._kvartira_75m_24et._2274667768
2622,3950000,2,59.6,4,14,лоджия,раздельный,1978,Свердловский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_596m_414et._2371328152
2623,2650000,1,34,3,10,,раздельный,2009,Орджоникидзевский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_34m_310et._2373562867
2624,4650000,2,61.5,5,5,балкон,раздельный,1952,Свердловский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_615m_55et._2329677125
2625,3195000,4,59,4,5,балкон,раздельный,1971,Орджоникидзевский,https://www.avito.ru/perm/kvartiry/4-k._kvartira_59m_45et._2360982378
2626,2430000,3,58.6,1,5,,раздельный,1986,Орджоникидзевский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_586m_15et._2385162061
2627,1500000,2,44.7,2,2,балкон,раздельный,1980,,https://www.avito.ru/perm/kvartiry/2-k._kvartira_447m_22et._2048455594
2628,от2660000,2,43.3,5,5,балкон,раздельный,1969,Дзержинский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_433m_55et._2402619222
2629,6950000,4,83.6,6,10,балкон,раздельный,1988,Свердловский,https://www.avito.ru/perm/kvartiry/4-k._kvartira_836m_610et._2281138446
2630,8600000,2,77.7,12,20,балкон,раздельный,2018,Свердловский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_777m_1220et._2290990778
2631,2995000,3,42,4,5,,совмещенный,1961,Мотовилихинский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_42m_45et._2276913515
2632,2680000,2,43,5,5,балкон,совмещенный,,Дзержинский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_43m_55et._2374553229
2633,3300000,2,44.3,1,5,,раздельный,1966,Дзержинский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_443m_15et._2401314765
2634,3590000,2,44.9,5,5,балкон,раздельный,,Индустриальный,https://www.avito.ru/perm/kvartiry/2-k._kvartira_449m_55et._2402338347
2635,6500000,3,74,14,16,лоджия,совмещенный,2000,Свердловский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_74m_1416et._2293366778
2636,3100000,1,35,5,10,лоджия,раздельный,1991,Индустриальный,https://www.avito.ru/perm/kvartiry/1-k._kvartira_35m_510et._2421713488
