,Price,Rooms,Area,Floor,Max_house_floor,Year_built,Link
957,2350000,1,32.0,2,5,1982,https://www.avito.ru/perm/kvartiry/1-k._kvartira_32m_25et._2380569491
958,8420000,3,84.0,9,17,2021,https://www.avito.ru/perm/kvartiry/3-k._kvartira_84m_917et._2401036457
959,4190000,2,60.0,1,3,2013,https://www.avito.ru/perm/kvartiry/2-k._kvartira_60m_13et._2373711240
960,8590000,2,78.0,9,9,2008,https://www.avito.ru/perm/kvartiry/2-k._kvartira_78m_99et._2194326129
961,3811500,2,36.0,3,25,2019,https://www.avito.ru/perm/kvartiry/2-k._kvartira_36m_325et._2325513852
962,3700000,2,45.0,5,5,1978,https://www.avito.ru/perm/kvartiry/2-k._kvartira_45m_55et._2370217716
963,4990000,3,60.2,6,9,1980,https://www.avito.ru/perm/kvartiry/3-k._kvartira_602m_69et._2371814551
964,2000000,1,25.5,1,5,1992,https://www.avito.ru/perm/kvartiry/1-k._kvartira_255m_15et._2397559251
965,2750000,2,45.1,1,5,1968,https://www.avito.ru/perm/kvartiry/2-k._kvartira_451m_15et._2377709675
966,3300000,2,43.8,4,5,1972,https://www.avito.ru/perm/kvartiry/2-k._kvartira_438m_45et._2387432999
967,5990000,3,64.0,5,9,1975,https://www.avito.ru/perm/kvartiry/3-k._kvartira_64m_59et._2384079952
968,3550000,3,63.3,5,9,1980,https://www.avito.ru/perm/kvartiry/3-k._kvartira_633m_59et._2370789668
969,3650000,2,42.8,4,9,1967,https://www.avito.ru/perm/kvartiry/2-k._kvartira_428m_49et._2381918917
970,7000000,3,62.0,2,9,1981,https://www.avito.ru/perm/kvartiry/3-k._kvartira_62m_29et._2363140339
971,4149000,2,35.2,5,10,2019,https://www.avito.ru/perm/kvartiry/2-k._kvartira_352m_510et._2370105261
972,4870100,4,81.2,10,10,1989,https://www.avito.ru/perm/kvartiry/4-k._kvartira_812m_1010et._2365578498
973,6300000,3,71.5,8,16,1999,https://www.avito.ru/perm/kvartiry/3-k._kvartira_715m_816et._2328970032
974,5400000,3,66.0,7,9,1982,https://www.avito.ru/perm/kvartiry/3-k._kvartira_66m_79et._2353615805
975,5500000,3,62.0,9,9,1985,https://www.avito.ru/perm/kvartiry/3-k._kvartira_62m_99et._2369136722
976,3300000,3,61.7,5,5,1973,https://www.avito.ru/perm/kvartiry/3-k._kvartira_617m_55et._2274301434
977,3190000,2,42.0,3,5,1964,https://www.avito.ru/perm/kvartiry/2-k._kvartira_42m_35et._2349629052
978,2350000,2,45.7,2,5,1967,https://www.avito.ru/perm/kvartiry/2-k._kvartira_457m_25et._2378394518
979,2990000,2,46.0,3,5,1965,https://www.avito.ru/perm/kvartiry/2-k._kvartira_46m_35et._2349204133
980,2500000,2,29.0,1,5,1965,https://www.avito.ru/perm/kvartiry/2-k._kvartira_29m_15et._2193638187
981,4390000,2,40.0,9,16,2021,https://www.avito.ru/perm/kvartiry/2-k._kvartira_40m_916et._2370535704
982,3250000,3,59.0,3,5,1971,https://www.avito.ru/perm/kvartiry/3-k._kvartira_59m_35et._2320630514
983,2790000,1,37.0,10,18,2015,https://www.avito.ru/perm/kvartiry/1-k._kvartira_37m_1018et._2392895221
984,4900000,3,73.8,2,4,1958,https://www.avito.ru/perm/kvartiry/3-k._kvartira_738m_24et._2276630407
985,2650000,2,44.0,4,5,1965,https://www.avito.ru/perm/kvartiry/2-k._kvartira_44m_45et._2344901388
986,5690000,2,50.4,5,13,2021,https://www.avito.ru/perm/kvartiry/2-k._kvartira_504m_513et._2385420616
987,3400000,1,33.0,5,13,2021,https://www.avito.ru/perm/kvartiry/kvartira-studiya_33m_69et._2380789725
988,3350000,3,62.3,4,5,1977,https://www.avito.ru/perm/kvartiry/3-k._kvartira_623m_45et._2344125991
989,3300000,2,46.0,1,5,1964,https://www.avito.ru/perm/kvartiry/2-k._kvartira_46m_15et._2417385119
990,3150000,1,33.0,8,9,1990,https://www.avito.ru/perm/kvartiry/1-k._kvartira_33m_89et._2309795729
991,3050000,3,42.0,4,5,1961,https://www.avito.ru/perm/kvartiry/3-k._kvartira_42m_45et._2276913515
992,6500000,3,66.0,6,10,2005,https://www.avito.ru/perm/kvartiry/3-k._kvartira_66m_610et._2367956482
993,4900000,2,63.5,10,10,2006,https://www.avito.ru/perm/kvartiry/2-k._kvartira_635m_1010et._2350873010
994,3350000,3,60.6,5,5,1968,https://www.avito.ru/perm/kvartiry/3-k._kvartira_606m_55et._2370292862
995,2150000,2,47.0,2,3,1961,https://www.avito.ru/perm/kvartiry/2-k._kvartira_47m_23et._2371043356
996,3490000,2,51.8,7,16,2015,https://www.avito.ru/perm/kvartiry/2-k._kvartira_518m_716et._2358645160
997,4100000,1,39.6,8,14,1983,https://www.avito.ru/perm/kvartiry/1-k._kvartira_396m_814et._2390336836
998,2850000,2,45.5,1,5,1982,https://www.avito.ru/perm/kvartiry/2-k._kvartira_455m_15et._2378366563
999,5300000,3,67.1,4,10,1996,https://www.avito.ru/perm/kvartiry/3-k._kvartira_671m_410et._2357900614
1000,2950000,2,42.0,3,5,1961,https://www.avito.ru/perm/kvartiry/2-k._kvartira_42m_35et._2385748878
1001,2949999,2,44.6,1,5,1978,https://www.avito.ru/perm/kvartiry/2-k._kvartira_446m_15et._2345306958
1002,2390000,1,27.0,1,5,1985,https://www.avito.ru/perm/kvartiry/kvartira-studiya_27m_79et._2338127541
1003,1920000,1,33.8,1,5,2016,https://www.avito.ru/perm/kvartiry/1-k._kvartira_338m_15et._2381583844
1004,4850000,2,87.7,5,5,1976,https://www.avito.ru/perm/kvartiry/2-k._kvartira_877m_55et._2245923181
1005,1850000,1,34.2,5,5,2015,https://www.avito.ru/perm/kvartiry/1-k._kvartira_342m_55et._2274243543
1006,3100000,2,48.1,3,5,1969,https://www.avito.ru/perm/kvartiry/2-k._kvartira_481m_35et._2382390849
1007,2350000,2,45.0,2,5,1968,https://www.avito.ru/perm/kvartiry/2-k._kvartira_45m_25et._2386450098
1008,2599000,1,29.0,7,10,1969,https://www.avito.ru/perm/kvartiry/1-k._kvartira_29m_710et._2356163420
1009,3900000,1,35.0,4,9,1986,https://www.avito.ru/perm/kvartiry/1-k._kvartira_35m_49et._2317368541
1010,2490000,1,31.2,3,3,1961,https://www.avito.ru/perm/kvartiry/1-k._kvartira_312m_33et._2306538514
1011,3350000,2,43.0,2,5,1963,https://www.avito.ru/perm/kvartiry/2-k._kvartira_43m_25et._2388782551
1012,3200000,2,52.5,7,10,2006,https://www.avito.ru/perm/kvartiry/2-k._kvartira_525m_710et._2373373324
1013,2580000,1,35.3,5,9,1982,https://www.avito.ru/perm/kvartiry/1-k._kvartira_353m_59et._2331243475
1014,6450000,2,76.9,2,13,2010,https://www.avito.ru/perm/kvartiry/2-k._kvartira_769m_213et._2232472186
1015,5700000,3,60.2,14,25,2019,https://www.avito.ru/perm/kvartiry/3-k._kvartira_602m_1425et._2341862967
1016,4000000,3,61.0,4,5,1968,https://www.avito.ru/perm/kvartiry/3-k._kvartira_61m_45et._2396495238
1017,3920000,2,53.0,3,9,1975,https://www.avito.ru/perm/kvartiry/2-k._kvartira_53m_39et._2378901463
1018,3880000,3,61.2,4,9,1974,https://www.avito.ru/perm/kvartiry/3-k._kvartira_612m_49et._2276928265
1019,8500000,4,89.0,14,15,2021,https://www.avito.ru/perm/kvartiry/4-k._kvartira_89m_1415et._2343121874
1020,4790000,3,60.2,8,9,1973,https://www.avito.ru/perm/kvartiry/3-k._kvartira_602m_89et._2318130843
1021,4500000,1,37.0,8,9,2016,https://www.avito.ru/perm/kvartiry/1-k._kvartira_37m_89et._2378081838
1022,3310000,2,39.0,3,9,2018,https://www.avito.ru/perm/kvartiry/2-k._kvartira_39m_39et._2395511351
1023,4600000,3,59.0,4,5,1965,https://www.avito.ru/perm/kvartiry/3-k._kvartira_59m_45et._2387521834
1024,7200000,3,75.0,8,9,2018,https://www.avito.ru/perm/kvartiry/3-k._kvartira_75m_89et._2341205165
1025,1650000,1,28.7,6,9,1991,https://www.avito.ru/perm/kvartiry/1-k._kvartira_287m_69et._2259191963
1026,3200000,3,62.2,1,5,1979,https://www.avito.ru/perm/kvartiry/3-k._kvartira_622m_15et._2353554897
1027,3100000,2,43.3,1,9,1984,https://www.avito.ru/perm/kvartiry/2-k._kvartira_433m_19et._2349188508
1028,3316000,1,37.0,5,9,1989,https://www.avito.ru/perm/kvartiry/1-k._kvartira_37m_59et._2377429624
1029,7000000,4,81.0,3,11,2010,https://www.avito.ru/perm/kvartiry/4-k._kvartira_81m_311et._2401392390
1030,2800000,1,36.3,6,9,1989,https://www.avito.ru/perm/kvartiry/1-k._kvartira_363m_69et._2393730717
1031,5350000,1,43.4,10,25,2021,https://www.avito.ru/perm/kvartiry/1-k._kvartira_434m_1025et._2396383497
1032,4750000,3,60.7,7,9,1978,https://www.avito.ru/perm/kvartiry/3-k._kvartira_607m_79et._2362322338
1033,5700000,3,67.6,9,10,2004,https://www.avito.ru/perm/kvartiry/3-k._kvartira_676m_910et._2267029968
1034,2700000,1,31.0,1,5,1964,https://www.avito.ru/perm/kvartiry/1-k._kvartira_31m_15et._2309806491
1035,2600000,2,52.7,3,3,1984,https://www.avito.ru/perm/kvartiry/2-k._kvartira_527m_33et._2347981778
1036,2600000,2,34.1,2,5,1986,https://www.avito.ru/perm/kvartiry/2-k._kvartira_341m_25et._2349307208
1037,5850000,3,55.5,11,14,1979,https://www.avito.ru/perm/kvartiry/3-k._kvartira_555m_1114et._2145229056
1038,7800000,3,62.9,12,21,2017,https://www.avito.ru/perm/kvartiry/3-k._kvartira_629m_1221et._2359136659
1039,5780000,3,69.3,5,5,2011,https://www.avito.ru/perm/kvartiry/3-k._kvartira_693m_55et._2324390035
1040,3050000,1,34.0,1,3,2018,https://www.avito.ru/perm/kvartiry/1-k._kvartira_34m_13et._2385915462
1041,4350000,2,52.2,2,10,2005,https://www.avito.ru/perm/kvartiry/2-k._kvartira_522m_210et._2331663159
1042,4400000,1,42.1,2,10,2014,https://www.avito.ru/perm/kvartiry/kvartira-studiya_421m_1416et._2297829161
1043,5280000,2,53.6,2,10,2007,https://www.avito.ru/perm/kvartiry/2-k._kvartira_536m_210et._2384780636
1044,2400000,2,47.0,2,5,1968,https://www.avito.ru/perm/kvartiry/2-k._kvartira_47m_25et._2402014430
1045,4499000,2,39.1,9,16,2022,https://www.avito.ru/perm/kvartiry/2-k._kvartira_391m_916et._2385610124
1046,3350000,1,38.4,3,16,2021,https://www.avito.ru/perm/kvartiry/1-k._kvartira_384m_316et._2341754506
1047,3050000,1,42.2,4,16,2016,https://www.avito.ru/perm/kvartiry/1-k._kvartira_422m_416et._2380938233
1048,7300000,2,66.0,5,16,2018,https://www.avito.ru/perm/kvartiry/2-k._kvartira_66m_516et._2411873783
1049,3990000,2,44.0,9,9,1977,https://www.avito.ru/perm/kvartiry/2-k._kvartira_44m_99et._2382620957
1050,1900000,2,41.0,3,3,1957,https://www.avito.ru/perm/kvartiry/2-k._kvartira_41m_33et._2383210520
1051,5995000,3,65.8,2,5,1980,https://www.avito.ru/perm/kvartiry/3-k._kvartira_658m_25et._2181448717
1052,3050000,1,31.0,3,5,1963,https://www.avito.ru/perm/kvartiry/1-k._kvartira_31m_35et._2362800539
1053,7650000,2,57.8,13,17,2007,https://www.avito.ru/perm/kvartiry/2-k._kvartira_578m_1317et._2353493265
1054,3400000,1,38.6,7,10,2010,https://www.avito.ru/perm/kvartiry/1-k._kvartira_386m_710et._2390246651
1055,7000000,3,90.7,9,17,2010,https://www.avito.ru/perm/kvartiry/3-k._kvartira_907m_917et._2249582815
1056,4200000,3,57.4,3,5,1969,https://www.avito.ru/perm/kvartiry/3-k._kvartira_574m_35et._2341247820
1057,3600000,3,61.0,2,5,1972,https://www.avito.ru/perm/kvartiry/3-k._kvartira_61m_25et._2341712084
1058,5800000,4,84.0,4,9,1993,https://www.avito.ru/perm/kvartiry/4-k._kvartira_84m_49et._2244201000
1059,3900000,1,38.0,2,14,1978,https://www.avito.ru/perm/kvartiry/1-k._kvartira_38m_214et._2378932057
1060,2000000,1,31.3,5,5,1968,https://www.avito.ru/perm/kvartiry/1-k._kvartira_313m_55et._2332743209
1061,7900000,3,75.8,10,18,2020,https://www.avito.ru/perm/kvartiry/3-k._kvartira_758m_1018et._2308985961
1062,6800000,2,71.0,5,10,1998,https://www.avito.ru/perm/kvartiry/2-k._kvartira_71m_510et._2386342253
1063,1920000,1,25.6,5,10,1988,https://www.avito.ru/perm/kvartiry/kvartira-studiya_256m_49et._2245214437
1064,2500000,3,71.8,1,2,1954,https://www.avito.ru/perm/kvartiry/3-k._kvartira_718m_12et._2376125114
1065,3500000,3,48.4,1,5,1966,https://www.avito.ru/perm/kvartiry/3-k._kvartira_484m_15et._2251321561
1066,3500000,3,46.5,1,5,1966,https://www.avito.ru/perm/kvartiry/3-k._kvartira_465m_15et._2377664163
1067,3100000,2,45.0,3,5,1969,https://www.avito.ru/perm/kvartiry/2-k._kvartira_45m_35et._1299514411
1068,3500000,2,41.0,1,5,1970,https://www.avito.ru/perm/kvartiry/2-k._kvartira_41m_15et._2387430828
1069,3000000,2,45.5,5,5,1965,https://www.avito.ru/perm/kvartiry/2-k._kvartira_455m_55et._2350643969
1070,2800000,1,30.1,1,5,1966,https://www.avito.ru/perm/kvartiry/1-k._kvartira_301m_15et._2382433973
1071,6850000,3,73.3,9,10,2013,https://www.avito.ru/perm/kvartiry/3-k._kvartira_733m_910et._2349861604
1072,3180000,2,44.6,4,5,1968,https://www.avito.ru/perm/kvartiry/2-k._kvartira_446m_45et._2412072624
1073,7000000,3,84.7,3,4,2014,https://www.avito.ru/perm/kvartiry/3-k._kvartira_847m_34et._2339683647
1074,3600000,3,59.7,5,5,1994,https://www.avito.ru/perm/kvartiry/3-k._kvartira_597m_55et._2371445587
1075,5500000,3,76.0,7,9,2021,https://www.avito.ru/perm/kvartiry/3-k._kvartira_76m_79et._2313798564
1076,2999000,1,23.5,1,5,2021,https://www.avito.ru/perm/kvartiry/kvartira-studiya_235m_316et._2381488580
1077,3490000,3,60.2,5,9,1983,https://www.avito.ru/perm/kvartiry/3-k._kvartira_602m_59et._2396631589
1078,5700000,3,70.7,9,16,1987,https://www.avito.ru/perm/kvartiry/3-k._kvartira_707m_916et._2369904816
1079,2000000,4,68.0,2,2,1970,https://www.avito.ru/perm/kvartiry/4-k._kvartira_68m_22et._2189798529
1080,5450000,4,85.9,9,9,1989,https://www.avito.ru/perm/kvartiry/4-k._kvartira_859m_99et._2342457923
1081,5200000,3,64.7,4,10,1984,https://www.avito.ru/perm/kvartiry/3-k._kvartira_647m_410et._2345688965
1082,4350000,2,52.2,6,10,2011,https://www.avito.ru/perm/kvartiry/2-k._kvartira_522m_610et._2375748166
1083,1900000,1,25.6,4,5,1960,https://www.avito.ru/perm/kvartiry/1-k._kvartira_256m_45et._2331297621
1084,7500000,3,72.4,5,5,1958,https://www.avito.ru/perm/kvartiry/3-k._kvartira_724m_55et._2343841519
1085,4999000,1,37.7,2,25,2020,https://www.avito.ru/perm/kvartiry/1-k._kvartira_377m_225et._2309484186
1086,4500000,3,68.0,4,10,2016,https://www.avito.ru/perm/kvartiry/3-k._kvartira_68m_410et._2373968931
1087,7500000,3,93.0,1,10,2016,https://www.avito.ru/perm/kvartiry/3-k._kvartira_93m_110et._2421667173
1088,2900000,1,33.5,8,9,1975,https://www.avito.ru/perm/kvartiry/1-k._kvartira_335m_89et._2208048986
1089,9500000,3,98.0,5,6,2017,https://www.avito.ru/perm/kvartiry/3-k._kvartira_98m_56et._2080572948
1090,4399000,1,34.2,13,25,2019,https://www.avito.ru/perm/kvartiry/1-k._kvartira_342m_1325et._2316066084
1091,3250000,1,42.3,6,6,2001,https://www.avito.ru/perm/kvartiry/1-k._kvartira_423m_66et._2318424369
1092,1950000,2,47.0,1,5,1989,https://www.avito.ru/perm/kvartiry/2-k._kvartira_47m_15et._2361075271
1093,3000000,1,32.2,1,5,1983,https://www.avito.ru/perm/kvartiry/1-k._kvartira_322m_15et._2377627276
1094,4350000,3,58.0,2,5,1972,https://www.avito.ru/perm/kvartiry/3-k._kvartira_58m_25et._2421411354
1095,5300000,2,60.0,11,16,2012,https://www.avito.ru/perm/kvartiry/2-k._kvartira_60m_1116et._2393472213
1096,3300000,2,43.5,8,9,1974,https://www.avito.ru/perm/kvartiry/2-k._kvartira_435m_89et._2350425235
1097,6100000,3,85.5,4,5,1956,https://www.avito.ru/perm/kvartiry/3-k._kvartira_855m_45et._2345886811
1098,2600000,2,42.0,2,2,1971,https://www.avito.ru/perm/kvartiry/2-k._kvartira_42m_22et._2370508428
1099,2830000,1,29.9,2,5,1968,https://www.avito.ru/perm/kvartiry/1-k._kvartira_299m_25et._2409970825
1100,3500000,2,47.8,2,5,1974,https://www.avito.ru/perm/kvartiry/2-k._kvartira_478m_25et._2379270771
1101,4590000,2,49.0,9,10,1994,https://www.avito.ru/perm/kvartiry/2-k._kvartira_49m_910et._2389236721
1102,2350000,2,45.7,2,5,1967,https://www.avito.ru/perm/kvartiry/2-k._kvartira_457m_25et._2255743959
1103,2500000,1,20.8,7,9,1983,https://www.avito.ru/perm/kvartiry/1-k._kvartira_208m_79et._2392725743
1104,4290000,2,44.0,6,9,1973,https://www.avito.ru/perm/kvartiry/2-k._kvartira_44m_69et._2309126233
1105,3400000,1,37.4,9,17,2021,https://www.avito.ru/perm/kvartiry/1-k._kvartira_374m_917et._2360921230
1106,4100000,2,53.4,1,16,1986,https://www.avito.ru/perm/kvartiry/2-k._kvartira_534m_116et._2373596256
1107,4350000,2,50.3,9,16,2022,https://www.avito.ru/perm/kvartiry/2-k._kvartira_503m_916et._2409932303
1108,4795000,3,92.2,12,16,2021,https://www.avito.ru/perm/kvartiry/3-k._kvartira_922m_1216et._2377864774
1109,5350000,3,86.0,5,11,1993,https://www.avito.ru/perm/kvartiry/3-k._kvartira_86m_511et._2207651078
1110,2100000,1,21.0,5,9,1979,https://www.avito.ru/perm/kvartiry/1-k._kvartira_21m_59et._2352884447
1111,4300000,2,45.0,4,9,1971,https://www.avito.ru/perm/kvartiry/2-k._kvartira_45m_49et._2396688848
1112,2500000,3,58.6,2,5,1975,https://www.avito.ru/perm/kvartiry/3-k._kvartira_586m_25et._2213769225
1113,3750000,3,58.2,3,5,1967,https://www.avito.ru/perm/kvartiry/3-k._kvartira_582m_35et._2366133227
1114,4200000,3,61.0,4,5,1966,https://www.avito.ru/perm/kvartiry/3-k._kvartira_61m_45et._2308817382
1115,3500000,3,60.6,1,9,1982,https://www.avito.ru/perm/kvartiry/3-k._kvartira_606m_19et._2341142528
1116,4700000,1,44.8,10,25,2017,https://www.avito.ru/perm/kvartiry/1-k._kvartira_448m_1025et._2376200273
1117,5080000,3,93.8,4,9,2013,https://www.avito.ru/perm/kvartiry/3-k._kvartira_938m_49et._2401251525
1118,7600000,2,59.7,11,25,2013,https://www.avito.ru/perm/kvartiry/2-k._kvartira_597m_1125et._2397512820
1119,1500000,1,18.7,3,5,1983,https://www.avito.ru/perm/kvartiry/kvartira-studiya_187m_35et._2364496003
1120,3990000,3,55.9,8,14,1983,https://www.avito.ru/perm/kvartiry/3-k._kvartira_559m_814et._2325077218
1121,2850000,1,42.0,5,17,2012,https://www.avito.ru/perm/kvartiry/1-k._kvartira_42m_517et._2387495645
1122,4300000,3,68.0,9,10,2000,https://www.avito.ru/perm/kvartiry/3-k._kvartira_68m_910et._2312969618
1123,2470000,2,38.7,2,2,1959,https://www.avito.ru/perm/kvartiry/2-k._kvartira_387m_22et._2360244177
1124,4200000,2,42.6,4,5,1969,https://www.avito.ru/perm/kvartiry/2-k._kvartira_426m_45et._2359213345
1125,3600000,3,83.0,2,2,1955,https://www.avito.ru/perm/kvartiry/3-k._kvartira_83m_22et._2311967688
1126,7680000,2,60.0,14,18,2013,https://www.avito.ru/perm/kvartiry/2-k._kvartira_60m_1418et._2387209498
1127,3320000,1,35.0,4,17,2010,https://www.avito.ru/perm/kvartiry/1-k._kvartira_35m_417et._2383497941
1128,5680000,3,64.3,6,9,1989,https://www.avito.ru/perm/kvartiry/3-k._kvartira_643m_69et._2372004422
1129,4700000,3,66.5,10,16,1986,https://www.avito.ru/perm/kvartiry/3-k._kvartira_665m_1016et._2276459201
1130,3349000,3,61.4,3,10,1989,https://www.avito.ru/perm/kvartiry/3-k._kvartira_614m_310et._2372102253
1131,5250000,3,78.5,2,16,2012,https://www.avito.ru/perm/kvartiry/3-k._kvartira_785m_216et._2317645430
1132,4400000,2,51.0,8,18,2021,https://www.avito.ru/perm/kvartiry/2-k._kvartira_51m_818et._2311246334
1133,4600000,2,44.0,3,19,2019,https://www.avito.ru/perm/kvartiry/2-k._kvartira_44m_319et._2340892996
1134,3050000,3,58.0,4,5,1964,https://www.avito.ru/perm/kvartiry/3-k._kvartira_58m_45et._2402606159
1135,4130000,2,47.3,3,26,2022,https://www.avito.ru/perm/kvartiry/2-k._kvartira_473m_326et._2395407740
1136,2850000,3,84.0,3,3,1953,https://www.avito.ru/perm/kvartiry/3-k._kvartira_84m_33et._2386619017
1137,3550000,2,54.2,1,10,2000,https://www.avito.ru/perm/kvartiry/2-k._kvartira_542m_110et._2345211950
1138,3630000,1,36.2,11,17,2011,https://www.avito.ru/perm/kvartiry/1-k._kvartira_362m_1117et._2392553413
1139,3690000,2,51.0,2,5,1980,https://www.avito.ru/perm/kvartiry/2-k._kvartira_51m_25et._2261049322
1140,3350000,1,34.4,4,9,1986,https://www.avito.ru/perm/kvartiry/1-k._kvartira_344m_49et._2132833394
1141,2400000,2,47.0,2,2,1958,https://www.avito.ru/perm/kvartiry/2-k._kvartira_47m_22et._2340885317
1142,3100000,2,50.6,2,9,1992,https://www.avito.ru/perm/kvartiry/2-k._kvartira_506m_29et._2381657579
1143,3600000,2,46.1,14,14,1978,https://www.avito.ru/perm/kvartiry/2-k._kvartira_461m_1414et._2342190538
1144,3700000,1,35.0,2,4,2019,https://www.avito.ru/perm/kvartiry/1-k._kvartira_35m_24et._2361280829
1145,5500000,1,58.1,3,8,2001,https://www.avito.ru/perm/kvartiry/1-k._kvartira_581m_38et._2381098950
1146,3500000,2,44.0,5,5,1962,https://www.avito.ru/perm/kvartiry/2-k._kvartira_44m_55et._2277236552
1147,3200000,2,41.7,5,5,1968,https://www.avito.ru/perm/kvartiry/2-k._kvartira_417m_55et._2373317263
1148,4600000,2,50.4,4,10,2005,https://www.avito.ru/perm/kvartiry/2-k._kvartira_504m_410et._2385927759
1149,2980000,1,39.0,1,10,2011,https://www.avito.ru/perm/kvartiry/1-k._kvartira_39m_110et._2309489244
1150,3900000,3,71.3,10,12,1982,https://www.avito.ru/perm/kvartiry/3-k._kvartira_713m_1012et._2333282381
1151,8298000,3,83.0,9,25,2021,https://www.avito.ru/perm/kvartiry/3-k._kvartira_83m_925et._2389209100
1152,4600000,2,60.0,8,10,2004,https://www.avito.ru/perm/kvartiry/2-k._kvartira_60m_810et._2353926732
1153,5192000,2,47.2,3,25,2018,https://www.avito.ru/perm/kvartiry/2-k._kvartira_472m_325et._2362887237
1154,3350000,2,45.4,4,5,1969,https://www.avito.ru/perm/kvartiry/2-k._kvartira_454m_45et._2355754416
1155,4000000,2,51.0,12,12,1970,https://www.avito.ru/perm/kvartiry/2-k._kvartira_51m_1212et._2327120016
1156,3200000,2,47.1,5,5,1969,https://www.avito.ru/perm/kvartiry/2-k._kvartira_471m_55et._2387596645
1157,2550000,2,46.0,1,2,1974,https://www.avito.ru/perm/kvartiry/2-k._kvartira_46m_12et._2333898215
1158,6750000,3,71.1,6,16,2000,https://www.avito.ru/perm/kvartiry/3-k._kvartira_711m_616et._2381335478
1159,5350000,3,69.2,11,16,2012,https://www.avito.ru/perm/kvartiry/3-k._kvartira_692m_1116et._2309333086
1160,2820000,1,31.0,5,7,2018,https://www.avito.ru/perm/kvartiry/1-k._kvartira_31m_57et._2364153677
1161,2520000,1,32.1,3,4,1959,https://www.avito.ru/perm/kvartiry/1-k._kvartira_321m_34et._2341673186
1162,2600000,1,31.5,4,5,1962,https://www.avito.ru/perm/kvartiry/1-k._kvartira_315m_45et._2148898285
1163,4700000,1,40.0,2,9,2021,https://www.avito.ru/perm/kvartiry/kvartira-studiya_40m_1725et._2354254618
1164,4350000,1,43.0,13,18,2012,https://www.avito.ru/perm/kvartiry/1-k._kvartira_43m_1318et._2349543453
1165,4700000,2,67.0,6,10,2006,https://www.avito.ru/perm/kvartiry/2-k._kvartira_67m_610et._2341858475
1166,4000000,3,59.6,3,9,1975,https://www.avito.ru/perm/kvartiry/3-k._kvartira_596m_39et._2384756952
1167,3000000,3,57.0,5,5,1962,https://www.avito.ru/perm/kvartiry/3-k._kvartira_57m_55et._2316391401
1168,4199000,3,71.8,3,16,1992,https://www.avito.ru/perm/kvartiry/3-k._kvartira_718m_316et._2169665842
1169,2500000,2,41.3,1,5,1965,https://www.avito.ru/perm/kvartiry/2-k._kvartira_413m_15et._2340754056
1170,4000000,3,60.0,5,5,1972,https://www.avito.ru/perm/kvartiry/3-k._kvartira_60m_55et._2381128204
1171,5500000,4,87.0,10,10,1991,https://www.avito.ru/perm/kvartiry/4-k._kvartira_87m_1010et._2308743596
1172,3400000,3,55.6,2,4,1961,https://www.avito.ru/perm/kvartiry/3-k._kvartira_556m_24et._2376398130
1173,4900000,3,69.1,8,10,2004,https://www.avito.ru/perm/kvartiry/3-k._kvartira_691m_810et._2370741687
1174,8900000,3,77.5,3,5,1958,https://www.avito.ru/perm/kvartiry/3-k._kvartira_775m_35et._2083824369
1175,5000000,4,81.0,4,9,1987,https://www.avito.ru/perm/kvartiry/4-k._kvartira_81m_49et._2371811731
1176,4200000,2,52.0,4,5,1982,https://www.avito.ru/perm/kvartiry/2-k._kvartira_52m_45et._2402067075
1177,3200000,1,38.8,8,9,2013,https://www.avito.ru/perm/kvartiry/1-k._kvartira_388m_89et._2364788504
1178,3200000,2,58.1,10,10,1997,https://www.avito.ru/perm/kvartiry/2-k._kvartira_581m_1010et._2344185317
1179,3832000,1,42.0,6,11,2009,https://www.avito.ru/perm/kvartiry/1-k._kvartira_42m_611et._2128632410
1180,2700000,2,44.5,5,5,1968,https://www.avito.ru/perm/kvartiry/2-k._kvartira_445m_55et._2382513867
1181,2500000,1,36.9,2,3,1957,https://www.avito.ru/perm/kvartiry/1-k._kvartira_369m_23et._2391475389
1182,4190000,3,57.0,8,9,1976,https://www.avito.ru/perm/kvartiry/3-k._kvartira_57m_89et._2351336933
1183,4000000,2,51.3,2,17,2014,https://www.avito.ru/perm/kvartiry/2-k._kvartira_513m_217et._2393026936
1184,4800000,2,75.3,5,16,2007,https://www.avito.ru/perm/kvartiry/2-k._kvartira_753m_516et._2316177238
1185,2070000,1,21.2,1,9,1968,https://www.avito.ru/perm/kvartiry/1-k._kvartira_212m_19et._2358003202
1186,2900000,2,44.8,4,5,1969,https://www.avito.ru/perm/kvartiry/2-k._kvartira_448m_45et._2394724170
1187,6499000,2,61.0,4,25,2021,https://www.avito.ru/perm/kvartiry/2-k._kvartira_61m_425et._2285664428
1188,2600000,2,45.3,2,2,1940,https://www.avito.ru/perm/kvartiry/2-k._kvartira_453m_22et._2309315837
1189,4100000,3,78.2,4,5,1960,https://www.avito.ru/perm/kvartiry/3-k._kvartira_782m_45et._2385665683
1190,6040000,2,60.4,10,10,2022,https://www.avito.ru/perm/kvartiry/2-k._kvartira_604m_1010et._2381597368
1191,2250000,1,34.0,2,5,1982,https://www.avito.ru/perm/kvartiry/1-k._kvartira_34m_25et._2228813941
1192,4900000,3,66.8,8,9,1986,https://www.avito.ru/perm/kvartiry/3-k._kvartira_668m_89et._2344880268
1193,3900000,2,52.4,8,9,1985,https://www.avito.ru/perm/kvartiry/2-k._kvartira_524m_89et._2355733145
