,Price,Rooms,Area,Floor,Max_house_floor,Year_built,balcony_or_loggia_балкон,balcony_or_loggia_лоджия,Bathroom_раздельный,Bathroom_совмещенный,District_Дзержинский,District_Индустриальный,District_Кировский,District_Ленинский,District_Мотовилихинский,District_Орджоникидзевский,District_Свердловский
950,4990000,3,60.0,6,9,1989.0,0,1,0,1,0,0,0,0,1,0,0
951,3330000,2,40.6,4,5,1969.0,1,0,1,0,0,1,0,0,0,0,0
952,3900000,1,38.4,8,10,2008.0,1,0,1,0,0,1,0,0,0,0,0
953,3500000,1,37.0,1,9,2013.0,0,1,0,1,0,1,0,0,0,0,0
954,3520000,3,63.0,4,5,1975.0,1,0,1,0,0,0,1,0,0,0,0
955,2650000,1,26.0,5,9,1982.0,1,0,0,1,0,0,0,0,0,0,1
956,3800000,3,54.7,5,5,1964.0,1,0,0,1,0,0,0,0,1,0,0
957,14200000,4,120.0,1,9,1988.0,1,0,1,0,0,0,0,0,1,0,0
958,2950000,1,32.1,4,5,1962.0,1,0,0,1,0,1,0,0,0,0,0
959,2300000,1,36.5,3,7,2013.0,0,1,1,0,0,0,0,0,0,1,0
960,7600000,3,72.0,12,20,2017.0,0,1,0,1,0,0,0,0,0,0,1
961,7000000,2,61.5,6,8,2022.0,0,1,1,0,0,1,0,0,0,0,0
962,12900000,3,111.0,6,9,2008.0,1,0,1,0,0,0,0,1,0,0,0
963,5850000,2,56.0,6,16,2006.0,0,1,0,1,0,0,0,1,0,0,0
964,1700000,2,45.9,2,2,1956.0,1,0,1,0,0,0,1,0,0,0,0
965,4300000,3,73.6,9,9,2013.0,1,0,1,0,0,0,0,0,0,1,0
966,4100000,3,46.5,2,5,1972.0,1,0,1,0,0,0,0,1,0,0,0
967,3180000,2,46.5,2,5,1969.0,1,0,1,0,1,0,0,0,0,0,0
968,3850000,2,54.2,6,12,1990.0,0,1,0,1,0,0,1,0,0,0,0
969,4737000,2,43.4,8,25,2021.0,0,1,0,1,0,0,0,0,0,0,1
970,3590000,1,34.4,6,9,1984.0,1,0,1,0,1,0,0,0,0,0,0
971,6800000,2,60.0,17,24,2015.0,0,1,0,1,0,0,0,0,1,0,0
972,3250000,3,61.0,2,5,1989.0,1,0,1,0,0,0,0,0,0,1,0
973,4200000,1,53.0,2,10,2002.0,0,1,1,0,0,0,0,0,0,0,1
974,6320000,2,62.0,9,17,2012.0,0,1,1,0,0,1,0,0,0,0,0
975,3700000,3,55.2,8,14,1980.0,0,1,1,0,0,0,0,0,0,0,1
976,2900000,2,43.7,5,5,1970.0,1,0,1,0,0,0,0,0,0,0,1
977,5000000,3,76.3,2,10,2016.0,1,0,1,0,0,0,0,0,1,0,0
978,4350000,3,64.0,24,25,2017.0,0,1,1,0,0,0,0,0,0,1,0
979,8200000,3,100.0,6,18,2013.0,0,1,1,0,0,0,0,0,0,0,1
980,5790000,1,46.0,12,25,2021.0,0,1,0,1,0,0,0,0,0,0,1
981,4500000,1,37.5,11,17,2016.0,0,1,0,1,0,0,0,0,0,0,1
982,3299000,3,64.4,7,9,1977.0,0,1,1,0,0,0,0,0,0,1,0
983,2700000,2,45.7,5,5,1975.0,1,0,1,0,0,0,0,0,0,0,1
984,2800000,1,23.0,10,25,2018.0,1,0,0,1,0,0,0,0,0,0,1
985,2940000,2,51.1,9,9,1998.0,1,0,1,0,0,0,0,0,0,1,0
986,4900000,3,73.8,2,4,1958.0,1,0,1,0,0,1,0,0,0,0,0
987,5500000,2,66.2,3,16,2011.0,0,1,1,0,1,0,0,0,0,0,0
988,3680000,3,67.0,8,9,1987.0,1,0,1,0,0,0,0,0,0,1,0
989,3790000,3,60.4,7,9,1976.0,0,1,0,1,0,0,0,0,1,0,0
990,5800000,1,45.0,11,14,2003.0,0,1,0,1,0,0,0,0,0,0,1
991,6000000,4,80.0,6,9,1991.0,0,1,1,0,1,0,0,0,0,0,0
992,5000000,2,58.9,1,4,2022.0,0,1,0,1,0,0,0,0,1,0,0
993,2950000,1,35.5,4,9,2011.0,0,1,0,1,1,0,0,0,0,0,0
994,4600000,2,44.0,3,5,1965.0,1,0,0,1,0,0,0,1,0,0,0
995,3750000,3,48.0,4,5,1972.0,1,0,1,0,0,1,0,0,0,0,0
996,8280000,4,90.3,5,19,2014.0,1,0,1,0,0,0,0,0,0,0,1
997,3920000,3,52.0,4,5,1969.0,1,0,0,1,0,0,0,0,0,0,1
998,3450000,3,86.5,3,4,1917.0,0,1,1,0,0,0,0,0,0,0,1
999,4740000,1,38.3,14,19,2014.0,0,1,0,1,0,0,0,0,0,0,1
1000,3900000,3,68.3,3,10,2008.0,1,0,1,0,0,0,0,0,0,1,0
1001,7200000,2,67.0,7,25,2021.0,1,0,0,1,0,1,0,0,0,0,0
1002,4569000,2,52.8,8,9,1990.0,1,0,1,0,0,0,0,0,1,0,0
1003,6400000,2,71.5,1,19,2021.0,1,0,1,0,0,0,0,0,0,0,1
1004,3100000,1,33.2,2,5,1983.0,1,0,0,1,1,0,0,0,0,0,0
1005,5350000,3,72.0,5,10,1995.0,1,0,1,0,0,0,0,0,0,1,0
1006,5150000,3,51.9,5,9,1973.0,0,1,1,0,0,1,0,0,0,0,0
1007,2950000,1,41.3,10,10,2015.0,0,1,1,0,0,0,0,0,0,1,0
1008,6850000,3,86.0,6,10,1990.0,0,1,1,0,0,0,0,0,1,0,0
1009,3999000,2,44.0,3,9,1971.0,0,1,1,0,0,1,0,0,0,0,0
1010,1700000,1,31.0,3,4,1964.0,1,0,0,1,0,0,0,0,0,1,0
1011,4000000,9,60.7,5,9,1974.0,1,0,0,1,0,1,0,0,0,0,0
1012,3200000,1,33.5,4,5,1982.0,1,0,0,1,0,0,1,0,0,0,0
1013,3900000,3,53.0,2,9,1978.0,0,1,1,0,0,1,0,0,0,0,0
1014,2800000,1,30.0,5,5,1961.0,1,0,0,1,0,0,0,0,1,0,0
1015,2350000,1,24.6,5,5,1982.0,1,0,0,1,1,0,0,0,0,0,0
1016,3150000,2,43.0,3,9,1976.0,0,1,1,0,0,0,0,0,0,0,1
1017,3800000,3,51.6,1,9,1969.0,0,1,0,1,0,0,0,0,0,0,1
1018,4600000,1,35.6,6,20,2017.0,0,1,0,1,0,0,0,0,0,0,1
1019,3620000,2,48.0,4,5,1966.0,1,0,0,1,0,0,0,0,1,0,0
1020,12000000,3,86.0,20,22,2021.0,0,1,0,1,0,0,0,1,0,0,0
1021,6500000,2,69.0,9,10,2005.0,0,1,0,1,1,0,0,0,0,0,0
1022,3150000,2,45.0,2,5,1972.0,1,0,1,0,1,0,0,0,0,0,0
1023,4275000,1,39.8,3,25,2019.0,0,1,0,1,1,0,0,0,0,0,0
1024,5700000,4,80.7,4,16,1989.0,1,0,1,0,0,0,0,0,0,0,1
1025,3700000,3,58.9,4,5,1968.0,1,0,1,0,0,0,0,0,0,0,1
1026,8500000,4,81.8,12,16,1991.0,1,0,1,0,0,0,0,0,1,0,0
1027,7797999,3,97.7,7,10,2004.0,0,1,1,0,0,0,0,0,0,0,1
1028,5900000,2,60.4,16,16,2013.0,0,1,0,1,0,1,0,0,0,0,0
1029,5750000,2,70.0,9,25,2012.0,0,1,0,1,0,0,0,0,1,0,0
1030,6720000,2,71.0,8,16,2012.0,0,1,1,0,1,0,0,0,0,0,0
1031,19800000,5,126.0,20,22,2016.0,1,0,0,1,0,0,0,0,0,0,1
1032,3496000,1,36.6,8,10,1992.0,0,1,1,0,0,0,0,0,0,0,1
1033,4840000,3,66.1,9,10,1995.0,0,1,1,0,1,0,0,0,0,0,0
1034,7290000,3,69.2,9,16,2021.0,0,1,1,0,1,0,0,0,0,0,0
1035,3650000,1,34.0,3,9,1989.0,0,1,1,0,0,0,0,0,1,0,0
1036,3600000,2,52.9,14,16,2017.0,1,0,0,1,0,0,0,0,0,1,0
1037,3500000,1,31.0,6,9,2021.0,1,0,0,1,0,0,0,0,1,0,0
1038,6400000,2,59.7,1,25,2018.0,0,1,1,0,0,0,0,0,0,0,1
1039,2350000,2,44.9,3,3,1958.0,1,0,1,0,0,0,1,0,0,0,0
1040,11900000,2,82.0,11,16,2011.0,1,0,1,0,0,0,0,0,0,0,1
1041,4150000,2,62.0,10,10,2001.0,0,1,1,0,1,0,0,0,0,0,0
1042,4190000,1,30.0,11,23,2010.0,1,0,0,1,1,0,0,0,0,0,0
1043,2300000,2,43.9,3,3,1960.0,1,0,0,1,0,0,0,0,0,1,0
1044,3300000,1,30.0,3,16,2014.0,0,1,0,1,0,1,0,0,0,0,0
1045,10160000,3,60.2,9,9,1997.0,1,0,1,0,0,0,0,1,0,0,0
1046,3800000,3,62.8,2,9,1974.0,0,1,0,1,0,0,0,0,0,0,1
1047,4500000,2,42.1,6,16,2021.0,0,1,0,1,0,1,0,0,0,0,0
1048,5115000,3,59.9,7,9,1973.0,0,1,0,1,0,1,0,0,0,0,0
1049,8070000,3,76.5,1,4,2008.0,1,0,0,1,1,0,0,0,0,0,0
1050,4100000,2,49.0,8,9,1983.0,0,1,1,0,0,0,0,0,1,0,0
1051,5250000,2,50.8,11,19,2015.0,1,0,1,0,0,0,0,0,0,0,1
1052,2800000,3,46.9,3,5,1970.0,0,1,0,1,0,0,0,0,0,0,1
1053,3470000,3,61.0,2,5,1964.0,1,0,0,1,0,0,1,0,0,0,0
1054,2900000,2,44.8,4,5,1968.0,0,1,1,0,0,0,0,0,0,0,1
1055,4000000,3,59.0,4,5,1965.0,1,0,0,1,1,0,0,0,0,0,0
1056,4440000,2,54.0,8,9,2021.0,0,1,0,1,0,0,0,0,1,0,0
1057,3500000,2,55.1,12,14,1979.0,0,1,1,0,0,0,0,0,0,0,1
1058,6900000,3,76.1,2,10,1993.0,0,1,1,0,0,0,0,0,0,0,1
1059,2800000,1,36.6,7,17,2017.0,0,1,0,1,0,0,0,0,0,1,0
1060,3200000,2,37.0,5,5,1961.0,1,0,0,1,0,1,0,0,0,0,0
1061,5300000,1,53.0,10,10,2002.0,0,1,0,1,0,0,0,0,1,0,0
1062,3550000,1,45.0,7,13,2017.0,0,1,0,1,0,0,0,0,0,1,0
1063,3350000,2,45.1,2,5,1966.0,1,0,0,1,0,1,0,0,0,0,0
1064,3700000,2,43.0,7,9,1969.0,0,1,0,1,0,0,0,0,0,0,1
1065,6100000,2,62.0,9,25,2021.0,0,1,0,1,0,0,0,0,0,0,1
1066,5800000,3,59.3,5,14,1978.0,0,1,1,0,1,0,0,0,0,0,0
1067,3450000,2,43.2,2,5,1961.0,1,0,0,1,0,0,0,0,1,0,0
1068,4999999,1,36.5,9,9,1990.0,1,0,0,1,0,0,0,0,0,0,1
1069,3490000,2,45.0,3,5,1981.0,1,0,1,0,0,1,0,0,0,0,0
1070,5997000,2,55.0,21,25,2021.0,0,1,0,1,0,1,0,0,0,0,0
1071,3150000,2,49.3,3,12,1982.0,0,1,0,1,0,0,0,0,0,1,0
1072,3550000,2,45.7,5,5,1968.0,1,0,1,0,0,0,0,0,1,0,0
1073,5650000,3,63.7,8,10,1995.0,1,0,0,1,1,0,0,0,0,0,0
1074,2800000,2,43.4,4,5,1960.0,1,0,0,1,0,0,1,0,0,0,0
1075,6100000,3,66.6,2,9,1993.0,1,0,1,0,0,0,0,0,1,0,0
1076,3980000,3,64.4,5,9,1998.0,1,0,1,0,0,0,0,0,0,1,0
1077,2900000,2,41.8,3,5,1960.0,1,0,0,1,0,0,1,0,0,0,0
1078,8000000,3,73.5,3,10,2012.0,0,1,1,0,1,0,0,0,0,0,0
1079,4400000,3,61.6,2,10,1990.0,0,1,1,0,0,0,1,0,0,0,0
1080,5300000,2,61.0,4,9,2013.0,0,1,1,0,0,1,0,0,0,0,0
1081,7250000,3,60.0,13,20,2015.0,0,1,0,1,1,0,0,0,0,0,0
1082,4200000,2,43.4,2,5,1961.0,1,0,0,1,0,0,0,1,0,0,0
1083,5100000,3,67.4,1,9,1986.0,0,1,1,0,0,0,0,0,0,0,1
1084,1900000,1,34.5,4,5,2015.0,0,1,0,1,0,0,0,0,0,1,0
1085,10990000,3,86.0,2,8,2009.0,0,1,1,0,0,0,0,1,0,0,0
1086,2500000,1,27.0,14,24,2018.0,1,0,0,1,0,0,0,0,0,1,0
1087,3500000,1,41.0,1,4,2022.0,0,1,0,1,0,0,0,0,1,0,0
1088,6300000,2,58.0,9,16,2002.0,0,1,1,0,0,0,0,0,1,0,0
1089,3000000,2,45.0,2,2,1960.0,1,0,0,1,0,1,0,0,0,0,0
1090,2430000,1,36.0,3,4,1958.0,1,0,1,0,0,0,1,0,0,0,0
1091,12600000,2,63.0,25,25,2021.0,0,1,0,1,0,1,0,0,0,0,0
1092,6999999,3,69.2,9,16,2021.0,0,1,1,0,1,0,0,0,0,0,0
1093,6000000,3,63.4,7,9,1989.0,0,1,1,0,0,0,0,0,0,0,1
1094,3200000,1,40.4,2,9,2015.0,1,0,1,0,0,0,0,0,1,0,0
1095,5800000,2,62.5,8,16,2013.0,0,1,1,0,0,1,0,0,0,0,0
1096,7800000,3,81.0,6,19,2015.0,0,1,1,0,0,1,0,0,0,0,0
1097,8109000,3,76.0,18,20,2020.0,1,0,1,0,0,0,0,0,0,0,1
1098,4060000,2,72.0,14,17,2021.0,0,1,1,0,0,0,1,0,0,0,0
1099,2700000,2,45.1,1,5,1968.0,1,0,1,0,0,0,1,0,0,0,0
1100,2800000,3,57.0,2,5,1963.0,1,0,0,1,0,0,1,0,0,0,0
1101,3100000,2,49.1,3,9,1998.0,0,1,1,0,0,0,0,0,0,1,0
1102,4100000,1,47.6,18,25,2011.0,0,1,0,1,0,1,0,0,0,0,0
1103,9000000,3,84.0,3,7,2013.0,0,1,1,0,0,0,0,1,0,0,0
1104,3950000,2,49.0,8,10,1991.0,0,1,1,0,0,0,0,0,0,0,1
1105,3530000,2,38.0,5,5,1974.0,1,0,1,0,1,0,0,0,0,0,0
1106,2799999,1,22.0,15,26,2021.0,0,1,0,1,0,0,1,0,0,0,0
1107,3900000,2,45.0,4,9,1967.0,1,0,1,0,0,1,0,0,0,0,0
1108,7600000,3,86.0,7,16,2016.0,0,1,1,0,0,1,0,0,0,0,0
1109,5500000,2,69.0,3,16,2017.0,0,1,0,1,0,0,1,0,0,0,0
1110,3290000,2,55.8,7,9,1985.0,0,1,1,0,0,0,0,0,1,0,0
1111,5200000,3,63.0,1,9,1987.0,0,1,1,0,0,0,0,0,0,0,1
1112,7017000,2,58.8,20,22,2021.0,1,0,1,0,0,1,0,0,0,0,0
1113,4490000,3,66.5,2,10,2003.0,0,1,1,0,0,0,0,0,1,0,0
1114,3880000,3,61.2,4,9,1974.0,0,1,1,0,0,0,0,0,1,0,0
1115,4380000,1,38.6,9,9,2016.0,0,1,0,1,0,0,0,0,1,0,0
1116,4400000,1,42.1,14,16,2014.0,1,0,0,1,0,1,0,0,0,0,0
1117,3800000,2,50.5,9,19,2016.0,0,1,0,1,0,0,0,0,0,1,0
1118,4200000,1,44.0,1,3,2015.0,0,1,0,1,0,0,0,0,1,0,0
1119,5780000,3,66.0,2,9,1985.0,1,0,1,0,1,0,0,0,0,0,0
1120,4480000,3,67.0,9,9,1990.0,0,1,1,0,0,0,1,0,0,0,0
1121,2150000,1,22.3,4,9,1983.0,1,0,0,1,0,0,0,0,0,0,1
1122,4490000,2,60.0,4,4,2016.0,1,0,1,0,0,1,0,0,0,0,0
1123,2800000,2,43.3,5,5,1971.0,1,0,1,0,0,0,0,0,1,0,0
1124,3680000,1,27.0,19,25,2019.0,0,1,0,1,0,0,0,0,0,0,1
1125,3900000,2,45.0,4,9,1967.0,1,0,1,0,0,1,0,0,0,0,0
1126,6750000,2,59.0,15,23,2013.0,1,0,1,0,1,0,0,0,0,0,0
1127,8700000,3,83.0,25,25,2017.0,1,0,0,1,1,0,0,0,0,0,0
1128,6600000,2,59.6,8,20,2016.0,1,0,0,1,1,0,0,0,0,0,0
1129,4450000,3,56.4,2,5,1965.0,1,0,0,1,0,0,0,0,0,0,1
1130,10500000,3,95.0,5,14,2002.0,0,1,1,0,0,1,0,0,0,0,0
1131,4200000,3,57.4,3,5,1969.0,1,0,0,1,1,0,0,0,0,0,0
1132,4690000,3,65.5,9,9,1986.0,0,1,1,0,0,0,0,0,1,0,0
1133,3200000,1,32.3,10,16,2016.0,0,1,0,1,0,0,1,0,0,0,0
1134,8100000,4,80.0,15,16,2022.0,0,1,1,0,1,0,0,0,0,0,0
1135,12300000,3,150.0,3,18,2007.0,0,1,1,0,0,0,0,0,1,0,0
1136,3690000,1,46.1,10,17,2021.0,0,1,1,0,0,0,0,0,1,0,0
1137,3700000,3,58.6,3,5,1965.0,1,0,0,1,0,0,0,0,1,0,0
1138,3100000,1,35.0,15,16,2018.0,0,1,0,1,0,0,1,0,0,0,0
1139,3500000,1,36.0,3,10,1986.0,0,1,1,0,1,0,0,0,0,0,0
1140,9100000,3,110.0,7,12,2005.0,0,1,0,1,0,0,1,0,0,0,0
1141,3270000,1,42.0,2,16,2016.0,0,1,0,1,0,0,1,0,0,0,0
1142,5250000,2,61.0,9,19,2016.0,1,0,1,0,0,0,0,0,0,0,1
1143,3250000,2,37.2,3,5,1980.0,1,0,0,1,0,0,1,0,0,0,0
1144,3599000,3,60.0,5,5,1986.0,1,0,1,0,0,0,0,0,0,1,0
1145,11900000,3,138.0,3,8,2008.0,0,1,1,0,0,0,0,0,0,0,1
1146,3600000,3,61.0,3,5,1998.0,1,0,0,1,0,0,0,0,0,1,0
1147,9700000,3,87.7,3,23,2021.0,0,1,1,0,0,0,0,0,0,0,1
1148,3250000,3,59.0,3,5,1962.0,1,0,0,1,0,0,1,0,0,0,0
1149,4900000,1,45.0,14,16,2007.0,0,1,0,1,0,0,0,0,1,0,0
1150,5100000,3,68.0,9,10,1986.0,0,1,1,0,1,0,0,0,0,0,0
1151,2990000,1,34.1,4,9,1986.0,0,1,0,1,0,0,0,0,1,0,0
1152,6499000,3,80.0,1,25,2018.0,1,0,0,1,0,0,0,0,0,0,1
1153,5650000,4,84.6,2,9,1989.0,1,0,1,0,0,0,0,0,1,0,0
1154,3850000,1,37.0,8,17,2016.0,0,1,0,1,0,0,0,0,0,0,1
1155,2200000,1,29.2,5,5,1967.0,1,0,0,1,1,0,0,0,0,0,0
1156,2399999,2,43.8,4,4,1961.0,1,0,0,1,0,0,0,0,0,1,0
1157,3050000,1,33.0,15,16,2016.0,1,0,0,1,0,0,1,0,0,0,0
1158,5800000,2,59.1,10,16,2022.0,0,1,1,0,0,1,0,0,0,0,0
1159,7317000,2,61.3,17,25,2021.0,1,0,1,0,0,1,0,0,0,0,0
1160,15000000,2,101.0,6,10,2010.0,0,1,0,1,0,0,0,1,0,0,0
1161,3099000,1,37.0,4,10,2016.0,0,1,0,1,0,0,0,0,1,0,0
1162,3690000,2,51.0,5,5,1994.0,1,0,0,1,0,0,0,0,0,0,1
1163,4099000,3,53.4,8,9,1973.0,1,0,1,0,0,0,0,0,0,0,1
1164,3980000,2,53.3,9,10,1990.0,0,1,1,0,0,1,0,0,0,0,0
1165,5800000,3,62.5,2,9,1984.0,0,1,1,0,1,0,0,0,0,0,0
1166,4850000,3,77.0,15,16,1988.0,0,1,1,0,0,0,0,0,0,0,1
1167,2000000,2,37.2,2,2,1960.0,1,0,0,1,0,0,1,0,0,0,0
1168,11900000,3,117.0,8,9,1999.0,0,1,0,1,0,0,0,1,0,0,0
1169,17500000,6,170.4,10,11,2006.0,0,1,1,0,0,0,0,0,0,0,1
1170,3670000,4,90.0,3,9,1979.0,0,1,1,0,0,0,0,0,1,0,0
1171,6300000,2,62.8,11,16,2007.0,0,1,1,0,0,1,0,0,0,0,0
1172,7640000,3,76.4,10,10,2022.0,0,1,1,0,0,0,0,0,1,0,0
1173,4250000,1,49.7,14,15,2021.0,0,1,0,1,0,0,0,0,1,0,0
1174,2400000,1,29.9,7,9,1983.0,1,0,0,1,0,0,0,0,0,0,1
1175,3150000,1,35.5,16,16,2022.0,1,0,0,1,0,0,1,0,0,0,0
1176,3500000,2,43.5,5,5,1963.0,1,0,0,1,0,0,0,0,0,0,1
1177,4800000,4,81.0,4,9,1987.0,1,0,1,0,0,0,0,0,1,0,0
1178,9800000,3,89.2,9,19,2013.0,0,1,1,0,0,0,0,0,0,0,1
1179,4950000,2,52.0,2,10,2009.0,0,1,1,0,0,1,0,0,0,0,0
1180,4550000,1,36.6,13,25,2021.0,0,1,0,1,1,0,0,0,0,0,0
1181,3750000,1,34.6,9,10,1989.0,1,0,1,0,0,1,0,0,0,0,0
1182,6500000,1,52.0,22,24,2019.0,0,1,0,1,1,0,0,0,0,0,0
1183,3300000,1,42.0,5,16,2015.0,1,0,1,0,0,0,0,0,1,0,0
1184,5500000,4,83.0,3,9,1986.0,1,0,1,0,0,1,0,0,0,0,0
1185,2100000,1,22.6,11,20,2015.0,0,1,0,1,0,0,1,0,0,0,0
1186,3950000,2,59.6,4,14,1978.0,0,1,1,0,0,0,0,0,0,0,1
1187,4650000,2,61.5,5,5,1952.0,1,0,1,0,0,0,0,0,0,0,1
1188,3195000,4,59.0,4,5,1971.0,1,0,1,0,0,0,0,0,0,1,0
1189,6950000,4,83.6,6,10,1988.0,1,0,1,0,0,0,0,0,0,0,1
1190,8600000,2,77.7,12,20,2018.0,1,0,1,0,0,0,0,0,0,0,1
1191,6500000,3,74.0,14,16,2000.0,0,1,0,1,0,0,0,0,0,0,1
1192,3100000,1,35.0,5,10,1991.0,0,1,1,0,0,1,0,0,0,0,0
1193,4850000,3,61.0,4,9,1973.0,0,1,1,0,1,0,0,0,0,0,0
1194,6090000,3,60.7,4,10,1989.0,0,1,1,0,0,0,0,0,0,0,1
1195,3200000,1,34.4,4,9,1989.0,1,0,1,0,0,0,1,0,0,0,0
1196,4199000,3,71.8,3,16,1992.0,0,1,1,0,0,0,1,0,0,0,0
1197,5450000,3,74.0,5,16,1999.0,0,1,1,0,0,0,0,0,1,0,0
1198,3700000,2,45.5,10,16,2022.0,0,1,0,1,0,0,0,0,1,0,0
1199,2370000,1,34.6,3,9,1992.0,0,1,1,0,0,0,0,0,0,1,0
1200,5170000,1,45.1,4,16,2007.0,0,1,0,1,0,0,0,0,1,0,0
1201,6800000,3,76.0,8,16,2006.0,0,1,0,1,1,0,0,0,0,0,0
1202,4260000,2,51.6,7,10,1993.0,0,1,1,0,0,0,1,0,0,0,0
1203,7840000,2,66.2,12,23,2010.0,0,1,1,0,1,0,0,0,0,0,0
1204,4000000,1,45.0,2,3,2017.0,0,1,1,0,0,0,0,0,1,0,0
1205,2600000,1,33.5,5,5,1977.0,1,0,0,1,0,0,0,0,0,0,1
1206,4150000,1,40.3,15,16,2007.0,0,1,1,0,0,0,0,0,0,0,1
1207,5350000,3,59.8,4,9,1984.0,0,1,0,1,0,0,0,0,0,0,1
1208,13300000,5,128.1,11,16,2001.0,1,0,0,1,1,0,0,0,0,0,0
1209,4500000,4,60.2,2,5,1970.0,1,0,0,1,1,0,0,0,0,0,0
1210,4937000,3,62.2,2,9,1989.0,0,1,1,0,0,1,0,0,0,0,0
1211,6100000,3,85.5,4,5,1956.0,1,0,0,1,0,0,0,0,0,0,1
1212,7680000,2,60.0,14,18,2013.0,0,1,0,1,0,0,0,0,0,0,1
1213,2860000,3,46.0,5,5,1978.0,0,1,1,0,0,0,0,0,0,1,0
1214,7100000,3,81.8,10,25,2021.0,0,1,1,0,0,0,0,0,0,0,1
1215,3699000,1,42.0,10,16,2013.0,0,1,0,1,1,0,0,0,0,0,0
1216,3950000,2,43.3,9,9,1984.0,0,1,1,0,0,0,0,0,1,0,0
1217,4200000,2,59.9,4,4,1954.0,1,0,1,0,0,0,0,0,0,0,1
1218,3000000,1,35.8,4,4,1958.0,1,0,0,1,0,1,0,0,0,0,0
1219,5200000,3,60.7,2,9,1977.0,0,1,1,0,0,1,0,0,0,0,0
1220,6600000,2,56.5,14,19,2014.0,0,1,1,0,0,0,0,0,0,0,1
1221,3100000,2,37.2,3,5,1986.0,1,0,0,1,0,0,0,0,0,1,0
1222,5200000,1,40.3,11,25,2021.0,1,0,0,1,0,0,0,0,0,0,1
1223,2900000,2,45.0,4,5,1965.0,1,0,0,1,1,0,0,0,0,0,0
1224,3490000,2,45.0,1,5,1960.0,1,0,0,1,0,0,0,0,0,0,1
1225,4200000,2,50.0,9,9,1989.0,0,1,1,0,0,1,0,0,0,0,0
1226,10850000,3,108.5,10,17,2006.0,0,1,1,0,0,0,0,0,1,0,0
1227,6800000,2,63.7,9,16,2013.0,0,1,0,1,1,0,0,0,0,0,0
1228,5050000,3,67.1,4,10,1996.0,1,0,1,0,0,0,0,0,1,0,0
1229,5650000,2,73.0,5,16,2000.0,0,1,0,1,0,0,0,0,0,0,1
1230,2600000,2,46.4,5,5,1971.0,1,0,1,0,0,0,1,0,0,0,0
1231,2949000,1,23.5,3,16,2021.0,1,0,0,1,0,1,0,0,0,0,0
1232,3520000,1,34.3,2,9,1989.0,0,1,1,0,0,0,0,0,1,0,0
1233,2650000,1,34.4,8,9,1990.0,0,1,1,0,0,0,0,0,1,0,0
1234,4700000,3,63.0,6,9,1980.0,0,1,1,0,1,0,0,0,0,0,0
1235,3050000,1,45.7,7,10,2014.0,1,0,0,1,0,0,0,0,0,1,0
1236,7990000,3,97.3,4,10,1995.0,0,1,1,0,1,0,0,0,0,0,0
1237,5100000,3,67.0,16,17,1993.0,0,1,1,0,0,1,0,0,0,0,0
1238,6600000,3,85.8,6,16,2012.0,0,1,1,0,0,0,0,0,0,1,0
1239,3200000,2,49.0,1,16,2015.0,0,1,0,1,0,0,0,0,0,1,0
1240,2899000,2,44.0,5,9,1984.0,0,1,1,0,0,0,0,0,0,1,0
1241,3750000,1,40.8,14,16,2013.0,1,0,0,1,1,0,0,0,0,0,0
1242,6990000,3,84.3,6,9,2005.0,0,1,1,0,1,0,0,0,0,0,0
1243,3700000,3,57.2,5,5,1965.0,1,0,0,1,0,0,0,0,1,0,0
1244,6150000,3,87.5,5,17,2021.0,0,1,1,0,0,0,0,0,1,0,0
1245,4950000,1,42.1,16,16,2013.0,0,1,1,0,0,1,0,0,0,0,0
1246,4598000,2,49.9,1,4,2018.0,1,0,1,0,0,0,0,0,1,0,0
1247,2490000,1,31.2,3,3,1961.0,1,0,0,1,0,1,0,0,0,0,0
1248,7750000,2,60.0,23,25,2016.0,1,0,0,1,1,0,0,0,0,0,0
1249,3400000,2,50.0,4,5,2005.0,0,1,1,0,0,0,0,0,0,1,0
1250,7985000,2,56.0,22,25,2011.0,1,0,0,1,0,0,0,0,0,0,1
1251,4150000,4,61.0,4,5,1968.0,1,0,1,0,0,0,0,0,0,0,1
1252,3820000,2,53.0,3,9,1975.0,0,1,0,1,0,0,0,0,0,0,1
1253,2600000,2,46.6,3,5,1955.0,1,0,1,0,0,0,1,0,0,0,0
1254,5600108,3,80.0,1,9,2014.0,0,1,1,0,0,0,0,0,1,0,0
1255,6600000,3,86.0,14,16,2012.0,0,1,1,0,1,0,0,0,0,0,0
1256,2350000,1,32.0,2,5,1982.0,0,1,0,1,0,0,0,0,0,1,0
1257,5100000,3,61.5,8,9,1985.0,0,1,1,0,0,0,0,0,0,0,1
1258,5000000,3,68.3,5,16,2016.0,1,0,1,0,0,0,0,0,1,0,0
1259,9500000,3,98.0,5,6,2017.0,0,1,0,1,0,0,0,1,0,0,0
1260,6100000,2,72.0,2,10,2001.0,0,1,1,0,1,0,0,0,0,0,0
1261,4790000,4,84.0,8,9,1989.0,1,0,1,0,0,0,0,0,0,1,0
1262,8500000,3,77.0,9,10,2000.0,0,1,1,0,0,0,0,0,0,0,1
1263,5800000,3,66.7,3,10,1987.0,0,1,1,0,1,0,0,0,0,0,0
1264,3700000,1,34.0,3,5,1962.0,1,0,0,1,0,0,0,1,0,0,0
1265,1280000,1,31.0,5,5,1973.0,0,1,0,1,0,0,0,0,0,1,0
